,Liquidity_Samples
1861,1.9688774191153502e-05
1862,0.0003875962946989399
1863,0.0014097627795065274
1864,0.0016341883651743267
1865,0.0011900025295582706
1866,7.929469544775138e-06
1867,7.440636836580252e-07
1868,1.365962043358612e-05
1869,2.5729275849933005e-05
1870,1.2381723706493607e-05
1871,7.925991439158182e-05
1872,2.5935605417986734e-05
1873,0.0001036888061222953
1874,0.0006089506877319395
1875,1.5209588538630263e-05
1876,0.00086998908823812
1877,1.8994762928548853e-05
1878,0.0005448438327063744
1879,0.0006691708217672678
1880,3.2640910640679785e-05
1881,0.00016850757252640455
1882,0.0008038830491654159
1883,0.040027483789562605
1884,0.0014060902013503106
1885,1.1028286356390486e-05
1886,0.0006786497810690694
1887,0.0002782303961976081
1888,0.0015988726468100071
1889,0.0001201695198084246
1890,2.269205519753805e-06
1891,0.0002373411658157387
1892,0.13384140068938327
1893,6.126199906825065e-07
1894,0.000782747353303942
1895,5.32923282198513e-05
1896,2.093510316001592e-05
1897,0.00018681593277773838
1898,2.088931715940883e-06
1899,0.0002762253195369112
1900,1.908020384769158e-06
1901,0.004816191073836735
1902,0.0003306906314892334
1903,0.0009920970783660241
1904,0.0002582835160349855
1905,0.04650269973454707
1906,6.0197320720921e-05
1907,5.227719527277294e-05
1908,7.461936930225922e-05
1909,5.788105399699878e-06
1910,0.0010268043665405662
1911,6.945448246133586e-07
1912,4.502387152181052e-06
1913,0.00038125178952754766
1914,5.029162679307292e-07
1915,0.0002588903741120037
1916,0.0013440093824550017
1917,0.005605501736706831
1918,0.009453547437704901
1919,0.009638392374279093
1920,1.0195304845091434e-06
1921,0.001123685575809842
1922,0.0005728594381465011
1923,3.851693813107225e-06
1924,0.00010079037365809794
1925,0.00023613322250086726
1926,0.007923417628993071
1927,0.0013245806816859888
1928,0.0005413358673692606
1929,0.00036211176488855834
1930,4.347066195009512e-05
1931,0.007939521950486344
1932,1.191155786128806e-06
1933,0.00019111889263036922
1934,3.591921778952273e-08
1935,0.000254447629522262
1936,0.008402582044839204
1937,0.0011140992043329491
1938,0.0002585550368976295
1939,0.0021707420857612733
1940,0.0008507341294291599
1941,0.0015225915519844508
1942,0.014372384315776374
1943,1.9714121204023022e-05
1944,8.86485044621844e-05
1945,0.00026078816464192344
1946,0.003046587315583232
1947,3.1368109978092395e-08
1948,5.187975839166664e-06
1949,0.0031538304610064746
1950,0.002516196931994796
1951,6.884965190481236e-05
1952,0.0005821312483267999
1953,4.1346769227193194e-05
1954,6.255026602432646e-05
1955,0.00011297283851410234
1956,7.769500908777779e-05
1957,0.0005055753336618547
1958,0.002508426915909855
1959,0.00921469886107737
1960,1.810675806809745e-05
1961,2.2221337178051907e-05
1962,1.2988816416795849e-05
1963,0.0007675536758993153
1964,2.193866330915564e-06
1965,0.005145230368439597
1966,1.0052287622974372e-05
1967,0.0012653380360024555
1968,0.0003847144661949718
1969,0.0037905086287260714
1970,0.0019427789661692278
1971,6.638141078268364e-06
1972,1.388257849411629e-05
1973,3.01724805815394e-05
1974,5.474104473003012e-05
1975,0.02412428582466757
1976,0.00353061927575957
1977,0.012058422165307411
1978,2.2754797360040207e-06
1979,0.0027283079694078965
1980,0.004260826568945379
1981,0.00010680607712451923
1982,2.8435897209552975e-06
1983,0.00013486302396872285
1984,1.1154167986780144e-06
1985,1.1693535021694573e-06
1986,9.345494582098265e-07
1987,4.0233081078972826e-05
1988,0.0015645561164776551
1989,1.1552792145697092e-06
1990,0.0009417773958753518
1991,0.00014398205523869336
1992,0.030945581661669067
1993,0.00018254758099246545
1994,0.13544370277065673
1995,2.0461065645390866e-05
1996,0.0001121577266749475
1997,0.0012553139112465473
1998,4.738180158251845e-06
1999,2.3322784515157448e-06
2000,2.1101511241050196e-05
2001,0.0012515082265613857
2002,6.251157658680521e-05
2003,0.0012945530903658825
2004,5.572676514380781e-06
2005,0.004732331121766732
2006,0.00033619678220780637
2007,0.013448024351781919
2008,2.343333495477502e-05
2009,6.255007465722326e-05
2010,5.8403208747575117e-05
2011,0.001126487979936165
2012,0.015416575315203998
2013,0.0027227580596201535
2014,2.9684171973635913e-05
2015,0.0014937695479755586
2016,0.00024785755268876296
2017,0.00028272952858692484
2018,0.0004815170883062538
2019,1.5334445827703472e-05
2020,4.078320775199218e-05
2021,0.00015422468951463027
2022,1.5362787719332023e-05
2023,0.004356665778196688
2024,0.0002477148699997231
2025,5.247522703638363e-07
2026,7.94135839592195e-06
2027,0.035359977898734414
2028,0.0009033374642764333
2029,2.5500998582015965e-05
2030,8.638243288467059e-06
2031,0.0014191961452805642
2032,0.00030664010632634427
2033,0.0015915019709015626
2034,2.6504145156555157e-05
2035,9.136666681693599e-06
2036,4.914691723848925e-05
2037,1.5994347438153385e-05
2038,1.161149081638033e-05
2039,0.012626731615849353
2040,1.8400397494287349e-06
2041,1.6577324687558104e-05
2042,6.321311314258297e-05
2043,0.0001010305692774241
2044,0.0002308562893492026
2045,0.0001693902813880899
2046,3.027703447179639e-06
2047,8.487560737105535e-06
2048,0.00024642987566099976
2049,0.00023716287464173894
2050,0.00020631599753274867
2051,0.004114015545578897
2052,3.281028897615845e-05
2053,0.00014708044725630687
2054,0.015237209118999518
2055,0.0001740004074516353
2056,4.686287491764697e-05
2057,6.514294920650589e-06
2058,0.0009137772242104093
2059,7.498117691319794e-05
2060,7.190260255726292e-05
2061,0.0018711903366702648
2062,0.00021695359925542163
2063,1.444256753677411e-07
2064,1.852425625838673e-05
2065,5.445790584103569e-07
2066,1.4747604552397455e-07
2067,3.550480404563309e-06
2068,4.8450879057444483e-05
2069,0.0013079315751222595
2070,0.00040163707445616643
2071,3.713792324864944e-05
2072,0.0005071698239793186
2073,0.00314460613267606
2074,0.001753613559476258
2075,0.009371585678951386
2076,0.008227669755131863
2077,0.17737540551694195
2078,0.0002595639628857288
2079,0.004097274504649066
2080,1.2849073864051001e-05
2081,0.0012495272362574286
2082,0.0003972299214521667
2083,0.005415573649464082
2084,0.0011776968241776692
2085,3.965255944439424e-06
2086,0.0002705106561732692
2087,4.1581396488073273e-07
2088,0.0002039523921375699
2089,0.003624880994392214
2090,0.0002390740329293663
2091,6.10759442439182e-05
2092,0.024274067920319827
2093,0.00035782559764888604
2094,0.00034970393320075396
2095,2.3169297309758855e-05
2096,0.0037241403064501195
2097,0.003585972575366849
2098,2.5654037928835395e-06
2099,0.004304283680350672
2100,5.76824779682114e-06
2101,4.8021822998187884e-06
2102,0.0006441779240796355
2103,0.005573909195491455
2104,0.0029239936345740306
2105,0.0003309164934882935
2106,4.2448958251252345e-05
2107,6.754905525840235e-05
2108,0.00011199547877041815
2109,5.696751717086459e-05
2110,0.0005823356912892136
2111,0.0004677389117445917
2112,0.0001794169602661025
2113,0.0013801187847043055
2114,0.000850130776424413
2115,0.0007589711301369383
2116,5.788380837441916e-05
2117,0.0035270171826588138
2118,0.01996648780585427
2119,0.00022696752406405583
2120,0.0008241009695881916
2121,0.0029527547316644874
2122,0.00020269095960069
2123,0.01776327083864234
2124,4.571592372890092e-06
2125,0.00017479634834436687
2126,1.9542842080574707e-05
2127,6.413868105844841e-05
2128,1.2468547566990305e-05
2129,0.007578209603747441
2130,0.00027176812850932257
2131,0.0004295535672580338
2132,2.4843753771688854e-05
2133,0.000511748871278449
2134,0.00030483005989095994
2135,0.00017012659495356066
2136,2.0525443405390415e-05
2137,0.00040316991526193475
2138,2.4579205795592677e-05
2139,0.0015667805748207325
2140,0.0006422375644443086
2141,3.2607127238414972e-06
2142,5.575657474735386e-05
2143,2.1919976392918318e-05
2144,0.001068773356010483
2145,3.1184563401256564e-06
2146,6.322096405747241e-05
2147,0.002967913090050972
2148,5.220973588641171e-05
2149,0.0023128703674548767
2150,0.0017394738738899527
2151,0.010393968644533097
2152,0.0008986773331658095
2153,2.9817999496937993e-05
2154,3.777590586311558e-05
2155,1.884322186611902e-05
2156,0.024402644907754966
2157,0.0009481183720160323
2158,3.9493224522445225e-06
2159,0.000618397454234482
2160,0.00100440275952853
2161,0.006328764059528894
2162,6.368340642253408e-07
2163,0.0007911559377435058
2164,4.829457280879498e-05
2165,7.859086477678085e-06
2166,0.0007883597408759894
2167,2.3894560931320283e-06
2168,0.0002952162789285803
2169,0.03027803305466387
2170,0.0013320702402346504
2171,0.0002134644356658724
2172,0.0002329187893569294
2173,5.1782937836769235e-05
2174,2.3831666272751426e-06
2175,0.000789362330081439
2176,0.0006181643313885663
2177,6.52596805196167e-07
2178,0.03245122305067641
2179,6.859990130772163e-07
2180,5.632051560182782e-05
2181,0.0009476796485585303
2182,1.2520420745680784e-05
2183,0.00034662910512415834
2184,0.5548772923348751
2185,1.1501334480952162e-05
2186,6.18185841906259e-05
2187,0.00040738408131120115
2188,0.000933329255425489
2189,3.913997039998229e-06
2190,0.0038208808517183764
2191,4.504180162730654e-06
2192,0.0002562146359375729
2193,0.00031482893317854167
2194,0.00036645349469242443
2195,0.0001062938533086309
2196,0.3456983311411443
2197,0.0035667921325132517
2198,0.030563591819165885
2199,0.009909600757850112
2200,1.0866946485191692e-05
2201,0.0009079316628358184
2202,1.7998951095293786e-05
2203,0.0004747178739485298
2204,4.166595802486249e-05
2205,0.0008285611864690906
2206,0.00016716541721202073
2207,0.0013679216873550757
2208,0.030024164903526888
2209,0.03545703660092938
2210,4.405762224841792e-05
2211,0.012525352746672306
2212,0.039079146462594645
2213,0.0005660180340717123
2214,0.0001538555204828056
2215,0.002260545067939327
2216,6.65528973287548e-05
2217,2.5290890457621565e-06
2218,2.9056454217734203e-05
2219,0.002832007613090821
2220,0.0001366385827389599
2221,0.00010892019809752305
2222,2.2673672478923673e-05
2223,6.586989253435056e-06
2224,0.0013319523900643714
2225,8.890548694476682e-08
2226,1.3855672510404914e-05
2227,0.0007543458879993864
2228,1.4358991209528467e-06
2229,1.4121761696788092e-05
2230,7.303680838380085e-05
2231,9.798377664332552e-05
2232,0.00021053196712940458
2233,0.0004020586168600746
2234,0.000908051060301066
2235,1.2523175469501629e-05
2236,0.09800718560918532
2237,0.10306319347236446
2238,2.9897465149056393e-05
2239,0.00013244613531251034
2240,0.00017864660773587467
2241,3.0537363819598074e-05
2242,0.0005621741060807823
2243,0.003508129434025878
2244,0.002976662683316329
2245,0.0005336169640190348
2246,0.0008608744574908657
2247,0.00011255251090323656
2248,1.397157713639551e-06
2249,0.00014122415254207645
2250,0.0006560497432185542
2251,0.00010701701934414171
2252,1.145547160544648e-05
2253,1.1868733352146759e-05
2254,0.0044857194443360185
2255,0.10136559667200369
2256,0.0015364374749732282
2257,1.999522235647752e-05
2258,6.218944739073918e-06
2259,0.0001430185185226897
2260,0.013828320783630409
2261,9.14265041025131e-06
2262,4.9422344251909214e-05
2263,0.00027799088531154135
2264,0.0016327802489078701
2265,0.00019501890940851554
2266,1.6439274195158918e-05
2267,0.0002651483040524968
2268,3.201509549694592e-05
2269,0.001019501400420404
2270,0.0009350782516159874
2271,0.07691473372753106
2272,0.0013188744121634273
2273,1.5676143492654745e-07
2274,8.716293006371459e-05
2275,0.0008999553469018109
2276,0.00016032353663094726
2277,0.0003454410565282254
2278,2.3319616524634868e-06
2279,1.3709448454859436e-05
2280,1.742532440660482e-05
2281,0.0010077797638386732
2282,4.224678051659844e-05
2283,3.154643249618599e-05
2284,2.5856930291979217e-08
2285,0.000348376071596442
2286,0.0003940862713069028
2287,0.007703653919335227
2288,4.198094671733431e-06
2289,3.314914481546074e-05
2290,1.635082403201251e-05
2291,0.009061428770151914
2292,2.9406034985705236e-07
2293,0.00011544865960676497
2294,0.0001679702990987116
2295,0.0018668130095472965
2296,7.806190862350959e-05
2297,2.942320818108078e-06
2298,0.0001275609788342128
2299,0.00024113271418296745
2300,0.00044677942618233927
2301,0.0006971620534718234
2302,0.00044601820434420617
2303,0.05051846983041433
2304,0.0001817505995138916
2305,0.01983000574556523
2306,5.616551067584893e-05
2307,3.993514395902734e-05
2308,0.0008862818269607913
2309,1.620338622720424e-05
2310,0.0004081828358691898
2311,0.00038338555515538263
2312,1.2190445949876817e-05
2313,6.117687820238731e-05
2314,24.987824011543093
2315,0.0923686933138344
2316,3.155351086354328e-05
2317,5.0388948673725066e-05
2318,1.9695976406117214e-05
2319,0.0003711869933795062
2320,0.0014600468650502276
2321,7.298495850033239e-05
2322,1.0007460168483797e-07
2323,0.0005850625789490407
2324,1.7403271393645106e-06
2325,9.102773178236635e-05
2326,4.351143418933502e-07
2327,9.624146608652397e-05
2328,4.53997137472418e-05
2329,0.028989850878643284
2330,7.97837810328634e-06
2331,0.004755172529458722
2332,0.03129680131821888
2333,3.317997018182301e-06
2334,0.000529517643178032
2335,0.0009774796335060912
2336,2.9546932120565253e-06
2337,8.885549359707302e-05
2338,0.002433338392480316
2339,1.47279861742972e-07
2340,2.0275726002845113e-05
2341,0.016291977428416385
2342,1.2321096823514507e-06
2343,7.865426041199627e-05
2344,0.0007526933404926029
2345,0.002120854208640624
2346,0.0030240489717322204
2347,7.731749273552048e-06
2348,29.59058647716251
2349,0.0017547508279555928
2350,1.8474890342068378e-05
2351,0.000257522309786429
2352,0.0058375816114742875
2353,6.482759158142334e-05
2354,0.0003809873597985866
2355,2.1966296901015362e-05
2356,0.0001511206667164586
2357,0.00012613101928910894
2358,4.697293149473558e-06
2359,0.0003775127719798057
2360,0.13993112101800947
2361,2.2898481335070434e-05
2362,2.6314361212471964e-05
2363,1.9806777554810412e-07
2364,0.0006232364364063808
2365,0.0015984089627816853
2366,8.841114851347314e-06
2367,0.000121010996567596
2368,0.00015340519432092517
2369,1.3718801782180694e-05
2370,8.587309753250555e-05
2371,2.8701357794588256e-06
2372,3.554440211029431e-05
2373,2.1755772746920555e-06
2374,0.009037445121664121
2375,6.599919669539388e-05
2376,0.00017125274649876072
2377,1.7482881967605994e-06
2378,0.15769757701391302
2379,8.044624665943117e-05
2380,1.3173339693824092e-08
2381,6.367733451914225e-05
2382,1.4977458198063025e-06
2383,2.1126954187957035e-05
2384,0.4539598624579451
2385,0.00034109775496033606
2386,1.2430906516231798e-06
2387,0.00011754780121443793
2388,1.8170619833136211e-06
2389,4.697438541556923e-06
2390,8.218796895196827e-05
2391,0.031551753595586186
2392,0.0003659423316393214
2393,0.0015230332689708545
2394,0.0046198552434257335
2395,0.00725454796314508
2396,0.0011356904878479703
2397,0.009470149900128367
2398,2.3837901584976882e-06
2399,1.652779036014308e-05
2400,7.74170559582103e-06
2401,1.1950687119985212e-05
2402,7.257050245583562e-05
2403,0.00013129221004732846
2404,0.00010213268543913765
2405,0.0026271268308825173
2406,0.05219149841441858
2407,3.5411899089609884e-06
2408,0.016780113236141102
2409,3.464048185382884e-05
2410,7.80774067016715e-05
2411,0.00018286844116991612
2412,0.0664684432198434
2413,0.0002667209205411908
2414,0.000989574141348143
2415,2.9806387431294833e-06
2416,1.631278296657071e-05
2417,3.4655725731351655e-05
2418,0.01912975517081131
2419,0.004851596121362644
2420,0.0012343774483862399
2421,1.76260550189689e-05
2422,0.02865847137364238
2423,9.958117116584676e-05
2424,0.00010950037220687537
2425,0.000758624120814474
2426,0.1787274663779149
2427,0.0003036659318840589
2428,1.1721960345787892e-05
2429,0.0008201474112618678
2430,0.0015159305374365375
2431,3.060666835200604e-05
2432,8.684277072431979e-06
2433,0.00040265310340240203
2434,0.0003801845648479438
2435,0.0019077084604993174
2436,1.3930712303839368e-06
2437,0.00020024524175760617
2438,2.722077537844814
2439,4.071352658903502e-07
2440,1.3002952003324934e-05
2441,4.037003823299361e-06
2442,0.031131960785785544
2443,0.2194403262032389
2444,3.832412815052239e-06
2445,1.9219032600300453e-05
2446,0.0012241630389984003
2447,2.3807228211008643e-06
2448,1.3669164709347827e-07
2449,0.0003526703763020775
2450,0.0310412408834184
2451,0.017242416931484834
2452,0.04210249807520967
2453,3.4401355362847186
2454,0.004541421892709879
2455,2.580784679455035e-07
2456,0.001024299294026922
2457,0.0012719223868158354
2458,0.000201590486628034
2459,0.001117632868263875
2460,0.001341319962049537
2461,3.3447497520136966e-05
2462,0.01805015100449201
2463,3.07041273417644e-07
2464,0.005767483215562007
2465,3.3811749088668344e-06
2466,0.004436116457314613
2467,0.002859263083690473
2468,0.010850962021973467
2469,0.0001745281758531538
2470,0.0014384895593945617
2471,0.0010065510555443517
2472,5.470443483839691e-05
2473,5.785573481029661e-05
2474,8.981908904744291e-05
2475,4.61418674481803e-06
2476,0.04720916248265988
2477,0.00010042668759392923
2478,0.00036318648734394725
2479,8.011004853736581e-07
2480,0.00024319714842442256
2481,1.3836559421790751e-05
2482,9.941830318771467e-05
2483,5.535460605576694e-05
2484,0.0023237574869066
2485,0.00014413796360058994
2486,1.0892866766200228e-05
2487,6.336112478733814e-05
2488,0.00026760278212065186
2489,5.229674359275129e-06
2490,7.498220745291876e-05
2491,1.3391705469754013e-05
2492,4.6605514073004026e-05
2493,3.807129050720572e-05
2494,0.00012663736225420051
2495,24.674202291847784
2496,0.2766123925232864
2497,2.1458134159573174e-05
2498,3.127186969336499e-05
2499,2.2010986059631023e-05
2500,2.35048153579455e-05
2501,0.009465800046226052
2502,0.09231988342807697
2503,6.53794796338122e-05
2504,9.60602740248343e-05
2505,1.4656119784589101e-05
2506,0.00021448905460304152
2507,0.0020265881911549553
2508,7.846734452154217e-05
2509,1.8387999227339606e-05
2510,0.0016439366923717048
2511,1.4324035535377804e-05
2512,0.3519046654015607
2513,0.00036651733691858034
2514,8.436239182200293e-06
2515,0.0009179180425238735
2516,0.00284331652101315
2517,0.026603926471092786
2518,4.616420363608438e-05
2519,0.022312459397810083
2520,0.013999660387002805
2521,0.001371332747542679
2522,0.0021017811148521873
2523,0.00043933301636794723
2524,0.00038874620016084296
2525,1.9301684881055172e-05
2526,0.00041808624344750165
2527,1.0906044100316093e-05
2528,0.001221830110061879
2529,0.0014314298624372756
2530,0.0018482389511660893
2531,1.897660112281783e-05
2532,1.5252534994072969e-06
2533,0.0012834043655482403
2534,6.77909621130376e-06
2535,2.5617642501713047e-06
2536,0.0002384900301282445
2537,1.4665191484652498e-05
2538,1.015529671124728e-05
2539,3.4093705554791594e-05
2540,1.4448679931592669e-05
2541,0.00011624542607585584
2542,9.8182904723858e-06
2543,2.4097261848564165e-06
2544,0.00427565960603283
2545,2.7854859465965826e-06
2546,3.914706825985073e-07
2547,0.0009859225797362614
2548,2.18242200129529e-08
2549,0.0004337121598208447
2550,0.00183927535599091
2551,1.7499922871744844e-07
2552,1.5813159821956974e-06
2553,1.6225683445639737e-05
2554,3.4471610933492254e-05
2555,7.888542561156083e-07
2556,0.0004342954391856901
2557,1.2574000373299226e-06
2558,5.7754279060767336e-05
2559,3.8555319184011815e-05
2560,0.028997380620749923
2561,4.0191180128616645e-06
2562,0.0009666695975575245
2563,0.0007719955534457124
2564,0.1054517988500607
2565,0.00012765086960737877
2566,0.00016324976366478096
2567,8.38416756392874e-05
2568,3.8141992478320644e-06
2569,9.699702558326299e-06
2570,3.635384910301125e-05
2571,2.782047826022887e-07
2572,0.004186653479568352
2573,0.00938126130465301
2574,6.199116578531726e-05
2575,0.0007953846522911432
2576,1.4844208295049402e-05
2577,6.618822284453888e-05
2578,1.3952431199466775e-06
2579,1.4995030120184197e-06
2580,0.18298639373123876
2581,6.0459096007029046e-05
2582,0.011050203866096803
2583,1.0542045551922799e-05
2584,0.006418651291595597
2585,0.009105672704890103
2586,5.108792134793534e-05
2587,1.794110237436461e-05
2588,0.007085518524229941
2589,0.00020372762589224776
2590,0.008025019177039433
2591,6.814766704998249e-06
2592,0.00016875319410825
2593,4.203784578773225e-05
2594,0.003360799697519429
2595,2.5075526050888078e-05
2596,0.00017433910936054555
2597,7.460071732919878e-07
2598,1.0559863302386167e-05
2599,0.00026727399719792113
2600,6.52893329814524e-05
2601,0.001983672216563405
2602,0.0009400714211988761
2603,0.45164527640518604
2604,6.30335741060433e-05
2605,3.778870815486415e-05
2606,7.561961366554425e-05
2607,0.006800261598555878
2608,0.0009479488919309231
2609,0.000631618403653048
2610,0.00014555268140984008
2611,7.230184413088147e-05
2612,9.024778560945239e-07
2613,0.009716679905488905
2614,3.690608375241527e-05
2615,3.8091314151281295e-05
2616,0.0020535317002006066
2617,1.1352671301879405e-06
2618,0.014900034883894794
2619,0.16030278669251677
2620,3.2356656007535787e-07
2621,1.3031366721944202e-06
2622,0.00012235308990132793
2623,7.970083948688725e-08
2624,4.960807185052704e-07
2625,4.4138766908888686e-05
2626,2.348843364367069e-07
2627,0.0016251319580674762
2628,0.0003395725188717752
2629,5.4750119907010246e-06
2630,7.073887906424265e-05
2631,0.206445792897464
2632,0.0010246747482172875
2633,0.04082812588345047
2634,0.004948014294253898
2635,0.00047834544431208975
2636,3.6933652530709336e-06
2637,9.170224556415919e-05
2638,0.046888476734358586
2639,0.0002962075495213266
2640,0.0004644954998417852
2641,8.638899027075677e-05
2642,0.01740501571607237
2643,4.812842760705514e-05
2644,2.5984678288224486e-06
2645,0.0003678301592871628
2646,9.785467655560952e-05
2647,0.0006530937215751498
2648,1.322544931464883e-05
2649,0.0006613985318330149
2650,0.0014709898234581866
2651,4.857009117002339e-05
2652,0.019724190966097465
2653,7.461023583703289e-05
2654,6.0807368198265973e-05
2655,2.3852670539413794e-06
2656,3.369192444814674e-06
2657,2.8310270455447847e-06
2658,3.626891818386562e-05
2659,0.03617697703945306
2660,0.00024894019890467914
2661,8.393810443019975e-07
2662,0.010949410673672763
2663,0.0001060470983468437
2664,1.0930573864808218e-06
2665,8.065797794135926e-05
2666,0.0016322972040394873
2667,5.9855675855468835e-05
2668,0.29549519938529467
2669,0.00013421522671736968
2670,0.00041385851846135015
2671,0.0024103960376890216
2672,0.0011942309662736383
2673,6.075462977329518e-07
2674,0.004185429912158309
2675,0.0011685045762864475
2676,0.0011755447489191135
2677,1.0862871923311124e-06
2678,0.0018369712843499203
2679,9.904872693195534e-06
2680,1.7174706042342065e-06
2681,0.00018140160568256425
2682,8.783860846849767e-05
2683,0.00022511568761627462
2684,0.0002540578150494099
2685,0.24978862716287484
2686,0.02022968124878731
2687,8.73886189377359e-07
2688,0.007907747851776423
2689,0.0023383097934392134
2690,0.0001475848348344288
2691,0.002213385408655331
2692,0.0021656289348188453
2693,0.010431088028309509
2694,1.919623747009311e-05
2695,7.406450451702625e-07
2696,2.8176136893623535e-05
2697,0.00015302872841275528
2698,5.767050111117147e-06
2699,2.6521889816205323e-05
2700,0.002401826776167637
2701,2.0812636137023842e-05
2702,1.5165428082776588e-05
2703,0.0006820681745602393
2704,0.0003504884480835012
2705,7.2450130308267915e-06
2706,0.0007557853622678863
2707,0.020033540630459198
2708,9.597459757171862e-05
2709,0.00711273208497872
2710,0.0001641835372117423
2711,0.00012724221100597158
2712,0.0056987457404416375
2713,0.005909649197204151
2714,0.00031517844371659146
2715,0.00010703241380069217
2716,0.0038717690434990288
2717,0.00767039696891123
2718,9.638720101994484e-06
2719,0.00015104973015241297
2720,0.0003710441158551153
2721,0.0001301170518901764
2722,8.15143611398264e-05
2723,0.0004838622038735434
2724,3.758752737232648e-05
2725,0.020370921404719463
2726,0.0004413980888701282
2727,0.0014583710544918839
2728,0.00015349235452665733
2729,0.011318001409416679
2730,0.0001236398663287778
2731,0.5983492358308187
2732,6.54020683964871e-06
2733,0.12333725433904387
2734,0.0004772783429832493
2735,8.74993234771821e-08
2736,0.0012538977271534732
2737,0.0002569151435322819
2738,0.4038745715758791
2739,6.742641028646407e-06
2740,0.005500450489977235
2741,0.0001922563669893683
2742,3.4560592936522185e-07
2743,8.670018212532753e-07
2744,0.0001211777605624576
2745,0.0035266060668573125
2746,2.403214203318926e-06
2747,0.021467795718383642
2748,1.746597224259847e-05
2749,7.761152205877108e-05
2750,0.00020791508797295144
2751,0.0008471440429666941
2752,0.01699527954191297
2753,3.324329334718847e-05
2754,0.08571758428661828
2755,9.259580626564063e-06
2756,0.0002263622605786391
2757,7.914292164431575e-05
2758,0.0026667644257220117
2759,0.000336999916399046
2760,1.2307566254419407e-06
2761,7.10026626527877e-05
2762,5.97649250481635e-06
2763,1.0181364858820812e-05
2764,2.7427871184945642e-05
2765,0.0010509967546564645
2766,1.2977040928337952e-05
2767,0.009550248765019568
2768,0.021251971578847954
2769,1.9187076879921413e-05
2770,1.357906551856657e-06
2771,0.00026852051530316164
2772,3.7162546874567286e-05
2773,0.0005427100110459268
2774,2.7215341872777554e-06
2775,0.000577771537677122
2776,0.10031436631230502
2777,4.4286460381125545e-05
2778,4.830520224264678e-05
2779,0.004055784779494153
2780,0.00015961131885725328
2781,7.779591959397753e-05
2782,0.0014350419801674682
2783,0.003479270525862896
2784,0.00030400824618783583
2785,9.329823594420082e-07
2786,1.1131728685517625e-05
2787,0.00035727472095175016
2788,0.0002563827543348834
2789,1.9912807386867503e-06
2790,5.077688211113267e-07
2791,4.6136464647520096e-06
2792,1.2536175084080287e-05
2793,0.005288925763073554
2794,0.0008167371503327804
2795,0.0012043980943191046
2796,0.00014670518444134833
2797,1.4095675220290516e-07
2798,4.5772106271001806e-05
2799,2.4891811652479177e-05
2800,0.0005017817271880569
2801,0.0004297501393580973
2802,5.303291979518585e-05
2803,0.0015275587568002811
2804,0.0007401800293326338
2805,6.26578606102473e-06
2806,8.995129328763226e-07
2807,0.0007015539517683245
2808,0.00321233162268057
2809,0.03225571367181824
2810,0.004139754955288914
2811,0.0027190580852278845
2812,2.458638742038399e-05
2813,0.0035929598693460237
2814,0.0015589594076553799
2815,3.0540714223091187e-06
2816,0.046264028100323776
2817,0.009965461225130857
2818,1.3462841343787507e-05
2819,0.004062967103159009
2820,0.0017084008813661538
2821,0.002030078161812088
2822,0.00046759498919760685
2823,4.673895677818552e-06
2824,7.2011617981969744e-06
2825,0.000217652184546346
2826,0.39793321769743645
2827,0.47056835812217357
2828,7.829714981472858e-06
2829,0.0008220931173532202
2830,1.7992820838853672e-07
2831,0.00010032534917598599
2832,3.2320743745308452e-06
2833,1.0049502477173071e-05
2834,0.0030826399242850277
2835,1.5807536425977734e-07
2836,0.0008347507413924576
2837,0.0010346643251397422
2838,0.0006536492900724201
2839,0.004131120039325144
2840,7.779431325672583e-06
2841,9.812760169611848e-05
2842,0.022174638812533332
2843,0.0015748463760799887
2844,0.016703649633865208
2845,0.012626792263252933
2846,0.0016046498043259725
2847,8.64929177784843e-06
2848,1.1603476762986307e-05
2849,0.000105949439531585
2850,0.040811303326843115
2851,2.551667424729052e-06
2852,1.6986976332824812e-06
2853,0.008754937368870968
2854,4.6915029346336376e-05
2855,0.0007151483709951636
2856,8.544794052722104e-06
2857,2.4302836392447585e-05
2858,2.234285887749612e-06
2859,8.42155108795835e-05
2860,0.03131657478127454
2861,5.79042495606678e-05
2862,7.319415253958294e-05
2863,0.004590849177583023
2864,0.0037226740438338134
2865,2.4955769862541718e-06
2866,8.371833152865277e-05
2867,2.948499015883159e-06
2868,1.3881051106004382e-06
2869,5.034693143536375e-06
2870,0.00018777212870952977
2871,0.0021115816903598964
2872,0.005615581006655116
2873,0.0007334656738793925
2874,3.48168959390681e-05
2875,0.004742269298116985
2876,1.5611920370520428e-05
2877,1.1450396490072828e-06
2878,0.006061387079888368
2879,0.0007803737977244315
2880,8.737147589225448e-07
2881,0.02684945930716611
2882,0.00039338986685184845
2883,0.0010776950864305184
2884,0.0007345236230527475
2885,0.0011069832261625782
2886,1.9387433018855066e-05
2887,0.0055178200323554374
2888,4.5854864690394683e-05
2889,9.169481144332579e-05
2890,0.0009512406529729919
2891,0.0003038776220177876
2892,1.0134086702181438e-06
2893,0.00020736632785758814
2894,1.5104655743773748e-06
2895,0.002300036874452591
2896,4.41538071977242e-05
2897,1.8737891581912232e-06
2898,0.0006218882389270165
2899,0.00029590431343736264
2900,0.0004953825897511751
2901,1.3535266338002025e-07
2902,0.008774168300002173
2903,0.36514871654348563
2904,0.06631824456055092
