,Ohm_price
2260,242.708220234241
2261,309.42519159533083
2262,698.8630774039918
2263,226.38093515918789
2264,219.14432763929662
2265,553.9702384592329
2266,104.02496779123106
2267,222.84413904488437
2268,245.26349467412186
2269,119.43033689398375
2270,655.7870398678541
2271,599.7796991764634
2272,314.47845527026294
2273,335.3526363101926
2274,306.2806939666936
2275,643.3023602807681
2276,823.2878257063804
2277,58.862482504498345
2278,570.084243884176
2279,212.48000440795232
2280,154.64305208299598
2281,431.6710117737068
2282,139.50116326019378
2283,501.6505995405058
2284,633.642148589931
2285,804.7457028471104
2286,750.0758270273857
2287,256.0364022608042
2288,533.989784271484
2289,192.561530539899
2290,218.21852410660796
2291,319.04261953489726
2292,984.6120376300162
2293,82.58984125300626
2294,95.51942119430171
2295,399.9949384537465
2296,293.33731649017926
2297,576.3758981834917
2298,591.3626865021487
2299,231.22806550667465
2300,483.0444377270886
2301,166.95292537061798
2302,838.0944968895041
2303,329.8912456579572
2304,417.9802549608296
2305,89.62129681694806
2306,213.17878500962541
2307,84.69585933163415
2308,76.48935112272775
2309,942.1292167429343
2310,606.6845323438004
2311,151.4502996074024
2312,334.9108408086961
2313,472.82226278805723
2314,61.647081134760725
2315,188.660582893701
2316,112.37169588653909
2317,391.1093826054325
2318,330.2647358524165
2319,474.19687278999
2320,33.51266736787773
2321,148.4441047937677
2322,210.2823145921997
2323,236.25469660674068
2324,382.01819597408974
2325,182.31770393699725
2326,47.63390569313475
2327,5.137104973692841
2328,231.6317017155565
2329,67.51205223124026
2330,571.9835656782649
2331,533.1369406433154
2332,119.31516347287874
2333,410.04243680376675
2334,174.56732578032904
2335,388.83634178471715
2336,444.7397706437358
2337,409.4729665145688
2338,215.02148995360412
2339,291.33495369032283
2340,255.69308830947097
2341,124.7922057009147
2342,451.99864422945234
2343,450.9315839519624
2344,913.3641964829235
2345,390.02923103983505
2346,119.96475584076059
2347,486.3940072676114
2348,441.00217706814686
2349,172.20758846083064
2350,848.1829040080343
2351,451.5181977928072
2352,250.50893401548893
2353,63.568741348029754
2354,255.1725451945286
2355,312.41186848878715
2356,416.9253909343564
2357,8.548185435325394
2358,363.60478753128405
2359,228.5992322145006
2360,146.6427591848336
2361,434.51327435828193
2362,190.92958450086323
2363,311.4229193793982
2364,672.0296915002414
2365,610.2520757532988
2366,81.79358829169094
2367,293.88501672012507
2368,294.221171241561
2369,128.6086996085426
2370,364.0137073059237
2371,645.2967352611221
2372,64.25388369831282
2373,399.4118768542025
2374,870.0552851298265
2375,53.43753897951577
2376,66.20333605116109
2377,415.76156200363863
2378,310.5934739462598
2379,579.7001728062193
2380,1070.976829478143
2381,99.28947194905261
2382,55.3997312463136
2383,149.30427080394776
2384,347.96331723458115
2385,330.9564857616461
2386,245.77075070250908
2387,524.0885379853679
2388,567.667180188355
2389,619.2488349679202
2390,210.24074004294386
2391,376.84295972087733
2392,894.4674785979888
2393,33.86761179410176
2394,186.9840021154498
2395,327.46654831101813
2396,1056.8240059780828
2397,288.6615390003286
2398,783.963184016276
2399,255.36634601317488
2400,549.8844566055436
2401,397.8041377932102
2402,195.40642972409245
2403,265.8059890340136
2404,149.6494093558285
2405,140.16448717321242
2406,63.00551004067152
2407,387.2069681160533
2408,144.66903420810578
2409,294.66175172325165
2410,108.92124237195277
2411,611.4003522943987
2412,35.93064040656604
2413,55.61610500977771
2414,208.21555293352665
2415,165.16202387101907
2416,954.0138194603916
2417,378.39327067436943
2418,116.81718523320849
2419,641.1533675161579
2420,505.67767657176717
2421,35.56583545331264
2422,82.75731449236419
2423,287.35712077771495
2424,133.95769796530516
2425,1161.3064069183588
2426,187.23985843142637
2427,463.3271770975496
2428,108.17780672669991
2429,254.104549575215
2430,540.8309411563852
2431,100.5618493819873
2432,362.25552503199
2433,294.1373996993304
2434,121.07073475872288
2435,729.465501436317
2436,285.5573588073531
2437,66.6297365776548
2438,344.69580182484435
2439,670.7099766528861
2440,325.5372444675528
2441,686.3210124150559
2442,176.03948962782448
2443,386.07102006756304
2444,124.76990364270047
2445,205.08489364345928
2446,43.11697745554356
2447,609.279934093072
2448,710.8013839465635
2449,98.93247008437113
2450,744.6183114361262
2451,767.2519499099559
2452,781.498657034041
2453,453.97261679984814
2454,684.4219949530021
2455,180.65233428553478
2456,68.07350622895741
2457,606.6547758922248
2458,201.54249951749424
2459,390.2029611785995
2460,419.9667026615858
2461,30.72394106893169
2462,100.33356989320882
2463,627.4064529170992
2464,645.650489582166
2465,12.735320625365402
2466,125.08100311527684
2467,953.2451154581265
2468,212.54865456905557
2469,608.321860038029
2470,322.42592336534057
2471,335.0046504913005
2472,301.7819938152493
2473,643.3437579314987
2474,207.44928882392048
2475,748.1314761186046
2476,223.29902410255582
2477,319.36462499686786
2478,70.22841447182363
2479,645.6482650423012
2480,96.85618622879763
2481,256.43537400444853
2482,488.6070622518399
2483,172.57695215225297
2484,561.9125095301428
2485,81.4244942973825
2486,110.18127286753504
2487,121.0402684708262
2488,200.6167832455489
2489,393.2489868253516
2490,213.42536177187753
2491,372.89724027314566
2492,164.8355394200347
2493,705.6018811625512
2494,532.268919672164
2495,43.792028613592294
2496,269.86103929286753
2497,250.39893044994088
2498,542.3275883093147
2499,444.9912556406564
2500,432.4721714471368
2501,857.8751759949438
2502,73.43213828423352
2503,286.12454002225815
2504,276.13219039352356
2505,265.4890284735742
2506,283.4980477035912
2507,221.71055812631937
2508,271.78780660570493
2509,563.6996283672206
2510,547.3683982779079
2511,1019.2332094702684
2512,548.6382790305772
2513,535.8168809255964
2514,248.50045952965655
2515,406.0688982623049
2516,263.2227734331317
2517,139.71205216292563
2518,89.85468115626375
2519,205.67234489737098
2520,1042.2702483838657
2521,182.4083134824352
2522,156.1935441660852
2523,35.31873913916656
2524,281.6113408496403
2525,198.8192788309057
2526,53.32569583463823
2527,131.31791209656808
2528,87.6186588329972
2529,24.575558700759885
2530,841.6021886083678
2531,694.2007031889929
2532,250.2001697709882
2533,383.42139660217
2534,39.23809373665552
2535,98.59427179047516
2536,443.2848057070839
2537,323.8691959548388
2538,237.8018658732112
2539,150.2894836990586
2540,725.8420296315858
2541,206.37874762517745
2542,109.7282603756772
2543,99.55950064710727
2544,267.2788221950755
2545,61.846682644485895
2546,781.5025510194494
2547,200.95788877174098
2548,715.5876474821806
2549,706.0545864376425
2550,588.499775137232
2551,295.82280674322254
2552,88.2611593865142
2553,112.43689928685649
2554,336.64990532434825
2555,104.65672207644194
2556,333.99393288186667
2557,279.8570347952658
2558,731.4908113442892
2559,655.5071550705646
2560,154.10899797720973
2561,467.50689948147647
2562,607.6988586130813
2563,428.38762955835483
2564,381.6193604049851
2565,291.3435260582794
2566,290.0436923552266
2567,379.1693994986065
2568,39.78660705507353
2569,759.2664019433232
2570,565.9863725209561
2571,166.39340956875174
2572,65.93584509003554
2573,131.5089121672131
2574,145.12095935769796
2575,95.21468128549246
2576,229.021544251058
2577,38.08845173803175
2578,282.91321583068765
2579,482.4190985516527
2580,152.3756786958292
2581,478.33013659324246
2582,387.3396147968269
2583,136.8450784316849
2584,458.23321369202546
2585,35.005334581263334
2586,222.0078510678014
2587,307.97627743589146
2588,264.3288620744462
2589,94.29704576667986
2590,432.9122482139659
2591,333.94307896091937
2592,772.8932927587053
2593,104.57004645952591
2594,259.5044116745079
2595,309.6381134087845
2596,404.9511135194432
2597,211.29191693307874
2598,670.6028827782968
2599,636.9271973832939
2600,41.30437754373519
2601,391.4334844266566
2602,554.6604320593642
2603,263.7386478339537
2604,114.38802077973277
2605,213.56589485009036
2606,50.517563233787875
2607,322.4167419344343
2608,263.02799170439266
2609,418.14420563572867
2610,282.8325153622295
2611,461.1583464312507
2612,409.88197806214265
2613,908.2180991930525
2614,270.94520618892955
2615,143.62238919196503
2616,660.8961549189673
2617,705.9241814965893
2618,575.5455521959656
2619,210.75948469577608
2620,261.04883391026755
2621,32.57879831748976
2622,874.4535289393709
2623,98.117229588439
2624,248.7198696040723
2625,27.21642843709766
2626,205.83539716121507
2627,128.99976150209108
2628,492.5563418313713
2629,87.7477713689403
2630,194.58596156928598
2631,283.94870881708744
2632,69.85091588784418
2633,421.1340016507937
2634,251.21993545226604
2635,211.66486687664252
2636,423.19040715054473
2637,602.2193595828318
2638,465.0277383741726
2639,474.19470258436763
2640,410.4758719235397
2641,740.9994579125686
2642,236.56021286497523
2643,356.5502827489388
2644,390.5015586206795
2645,188.2829358006959
2646,77.89593398789854
2647,685.5130234808569
2648,435.1444592088212
2649,1265.7140592375074
2650,471.5829748461193
2651,654.3610019881224
2652,261.8764989925009
2653,527.0245895191513
2654,251.87088999594346
2655,136.84762560185393
2656,71.92080332783587
2657,200.2793093530832
2658,316.3844619592717
2659,23.987672462056736
2660,599.8325506531926
2661,126.41494724706467
2662,608.7178210002205
2663,180.06229995958213
2664,70.61654402814054
2665,179.72243380613912
2666,49.05859196872388
2667,781.4869341072049
2668,25.490286570158
2669,138.67540380860723
2670,236.31387248400122
2671,267.6390681651457
2672,179.52198205386316
2673,114.72050740803517
2674,36.98522123812377
2675,593.214592471652
2676,1071.883762179438
2677,133.61310073758216
2678,310.73714388480977
2679,43.240941396992596
2680,593.655272031268
2681,183.97638415116782
2682,291.9814061758293
2683,262.4815857535762
2684,227.26562930059757
2685,2102.7841466162577
2686,1357.1971581382807
2687,360.2805812000253
2688,432.6382107831031
2689,134.91226424286882
2690,515.2378294529326
2691,162.74843852656332
2692,29.686265724127168
2693,249.60400988709458
2694,270.91138106185923
2695,447.97548571922175
2696,166.92266364812772
2697,442.75431273528585
2698,103.0647314148067
2699,183.36048472164575
2700,84.78118120528568
2701,297.6034856075122
2702,878.4321578346323
2703,1544.2517714175535
2704,471.3442453272699
2705,672.1440184893321
2706,188.38769487874148
2707,481.8781688597556
2708,265.34327757232035
2709,325.5006764549133
2710,191.5816244585268
2711,472.04492236393725
2712,915.1810047569573
2713,127.41682068086136
2714,749.2992901387806
2715,239.87012935568598
2716,365.1393162583594
2717,1224.6338495859666
2718,36.285906294653
2719,364.6312932974669
2720,119.87666239585263
2721,1028.3412215496867
2722,136.33238976184066
2723,937.3323900973451
2724,243.95066370192666
2725,218.52319102816216
2726,242.5140644220079
2727,349.1736501355328
2728,1172.5169935242584
2729,14.158572163845852
2730,370.4461444272636
2731,635.2168311701344
2732,384.38288415551915
2733,184.60385257988486
2734,282.11014732562336
2735,100.35371193941235
2736,207.1985144617237
2737,476.4416504489099
2738,206.23609587037495
2739,300.34297733385364
2740,241.1820804696372
2741,326.1284871514841
2742,411.15451332717174
2743,343.4899262172099
2744,319.3552950733585
2745,182.99043779798188
2746,248.9398367092988
2747,767.2049324280321
2748,492.64279877062313
2749,305.1379589209402
2750,104.25190342485288
2751,238.70891535304676
2752,309.53779353747655
2753,122.06827739591263
2754,60.356174704404026
2755,648.1194381681385
2756,872.5728738475781
2757,284.7590460766187
2758,38.30871200525904
2759,42.67129623946651
2760,681.0164829553047
2761,149.0202977673065
2762,229.90821734390886
2763,27.240073403059544
2764,488.04815185333894
2765,49.70123433911725
2766,218.248959411175
2767,254.9011381441576
2768,543.4248654359017
2769,115.38219075707505
2770,414.9806729574743
2771,85.73462824621973
2772,204.60500739044892
2773,276.79343323803715
2774,768.938916449557
2775,220.48358388752496
2776,517.1856176955858
2777,437.33597438080216
2778,381.1011288479371
2779,316.62329761233156
2780,433.40750259574116
2781,274.15664282760997
2782,318.73182186457956
2783,319.86587463306745
2784,948.6475692821597
2785,806.4911379567786
2786,203.53376689020934
2787,509.48699715725144
2788,759.6407891540132
2789,52.34250551707294
2790,10.39293426697714
2791,199.3709420009004
2792,316.43551446265417
2793,422.8410468764234
2794,382.016030471216
2795,671.2619350283614
2796,148.68447955254965
2797,685.970983602155
2798,40.56098103690438
2799,38.30637336477949
2800,160.63531326709213
2801,210.34755251652672
2802,372.84029050010304
2803,131.16435365338782
2804,463.9141683172028
2805,764.263684194769
2806,335.59292510130564
2807,89.92565036929447
2808,445.38531718772197
2809,15.113110686779013
2810,405.6826057285156
2811,131.35459168045543
2812,375.46193338889805
2813,480.8069223902808
2814,701.5154953890592
2815,25.206039256037663
2816,633.071050647425
2817,342.1518727613342
2818,370.62777671482195
2819,199.33116994815398
2820,1074.8887073701878
2821,104.68274904578207
2822,499.82237545879957
2823,9.221006462953415
2824,421.02257486255854
2825,74.18040249883461
2826,218.4013539721138
2827,269.4255888268079
2828,165.80379220460512
2829,286.5312660232621
2830,259.78790651990306
2831,140.61441535318616
2832,448.8931340492507
2833,211.94700654775892
2834,438.1228894880611
2835,88.98157946835113
2836,1785.1638625344915
2837,92.45894311137197
2838,255.6550285665962
2839,253.85559380710788
2840,59.64866735334248
2841,143.42561477881262
2842,369.0085400586131
2843,200.32082519300056
2844,79.75368370901978
2845,149.68749202239428
2846,225.31525894159375
2847,574.6945496193576
2848,359.1863702595395
2849,256.30182022422645
2850,1130.9244214652279
2851,148.27262137048945
2852,478.75330826450585
2853,443.77576645629
2854,262.64625360488816
2855,502.7707289428268
2856,110.22879554557319
2857,280.180190220874
2858,257.4791672910126
2859,438.8551490178119
2860,448.74426960249536
2861,70.09312968780836
2862,444.9698416193303
2863,489.8623646528212
2864,108.62233039415314
2865,81.04562837538279
2866,63.68102421235413
2867,231.35607873960564
2868,796.0998565456231
2869,145.71694399817386
2870,103.92140638791552
2871,40.475264777257344
2872,725.7215865779242
2873,130.66939210224194
2874,325.5313225732044
2875,116.67089443001362
2876,922.8129937287738
2877,1405.3725893887658
2878,664.9721011580559
2879,378.62870984962177
2880,243.33194458474375
2881,648.5473300536728
2882,879.2984258174725
2883,409.10871528125
2884,328.52143932780336
2885,948.2042433600711
2886,375.5262397100521
2887,620.4764749211621
2888,940.2534316240128
2889,626.5029242155349
2890,633.7628583022713
2891,341.9327806464561
2892,522.8498323509787
2893,178.4329663006379
2894,533.9417008208881
2895,67.72178286917428
2896,333.487810376353
2897,485.45339191967867
2898,1076.4558709300268
2899,663.686636221602
2900,314.8261763942939
2901,714.751151828102
2902,35.77621306036639
2903,445.5080741027662
2904,197.6137712528356
2905,1127.5134012870328
2906,565.9916673282565
2907,1036.8651536686405
2908,1117.4000601673201
2909,285.5933139969063
2910,538.52309298268
2911,134.6796510363624
2912,816.0224745148372
2913,550.6264507108876
2914,424.13856310401655
2915,435.2709304525778
2916,405.0839289913363
2917,1125.5292701096428
2918,580.8362151777297
2919,327.14983162932407
2920,73.71971630300357
2921,187.25276137190502
2922,168.90285154975967
2923,182.26969137102256
2924,487.5581678930183
2925,884.3727260319661
2926,1183.1932946130144
2927,87.85017898235697
2928,80.01988893468561
2929,8.252283884061974
2930,1808.021603289363
2931,118.10955942706022
2932,97.06018604421068
2933,515.2175597480726
2934,79.41107946074494
2935,246.5008873917116
2936,232.4428021653865
2937,739.5274169575101
2938,291.0548822059496
2939,554.4763088471751
2940,500.2914159078053
2941,1034.1328573424591
2942,1107.6339968973782
2943,173.11765990906417
2944,424.3998114486829
2945,141.16498069343703
2946,470.63615330659724
2947,349.6178092928383
2948,238.7099001297603
2949,669.8721685769558
2950,116.2890091742663
2951,126.98348756762327
2952,89.29396954085483
2953,192.31769413787723
2954,490.6021245186023
2955,19.506829573708046
2956,506.23260647922785
2957,602.2618155266522
2958,919.3107966496608
2959,265.24141612235985
2960,108.91823401805243
2961,565.7689137575622
2962,804.7677052629266
2963,282.8640439021348
2964,799.9616418144908
2965,225.8353029789679
2966,183.66387798007872
2967,346.6790800041748
2968,1716.9351866504774
2969,631.6164494182925
2970,89.78446767707361
2971,351.18470047840515
2972,261.4775905530185
2973,406.6524137122181
2974,228.5906876887459
2975,145.03815747383598
2976,502.773149877993
2977,35.205267549525416
2978,456.0672698159353
2979,158.3638660326375
2980,697.6989380330625
2981,1835.5368188446935
2982,168.9686505565308
2983,35.56247978331782
2984,83.86678581152742
2985,249.69474133580425
2986,433.4897670155992
2987,182.0726901005608
2988,221.5368828517352
2989,408.9430610227768
2990,191.68104976740025
2991,406.85361935506785
2992,78.59169266776297
2993,108.339058711998
2994,731.35943032787
2995,133.05181748784244
2996,76.92647358168746
2997,641.0523389989532
2998,703.8000397824161
2999,139.9333089254244
3000,45.9340082462703
3001,793.2750181152643
3002,223.49948744176027
3003,554.9553272422935
3004,1210.1848943929574
3005,169.70694889900142
3006,529.8372580564982
3007,174.1960943633553
3008,73.0924753114378
3009,439.10319737048854
3010,184.73973240418835
3011,1138.0736276051193
3012,589.8608157914821
3013,411.06175779737885
3014,190.49813634639224
3015,118.22357768065773
3016,131.70640182407107
3017,133.14867372119207
3018,909.3714911144596
3019,1302.5037440571873
3020,1055.007180800872
3021,329.09202755374355
3022,245.71467096730478
3023,566.0735996811354
3024,1009.6398629949656
3025,320.1133716204524
3026,583.3797236604358
3027,141.34323271580007
3028,1141.823635477174
3029,464.23459924351397
3030,153.09212884890312
3031,30.348884701411087
3032,16.65209244712441
3033,54.74153673024401
3034,314.4177603243261
3035,196.26120862311546
3036,458.2812240655474
3037,64.1912525014791
3038,532.790255953124
3039,790.4231434607648
3040,710.8749345381622
3041,220.12912424460552
3042,13.81052121130936
3043,1240.7767581123849
3044,141.47179958056054
3045,494.5554868672133
3046,387.46021732530284
3047,554.2593353222883
3048,271.57939308230334
3049,762.1380682172128
3050,108.46749172482197
3051,78.08903854878963
3052,880.7081492745593
3053,32.25036301834882
3054,399.99378748135746
3055,455.323013653592
3056,214.40110317621068
3057,1112.281408378479
3058,12.527101005640153
3059,445.43834630770226
3060,79.33764513505395
3061,27.00595406854565
3062,49.570566684004426
3063,53.920065733565075
3064,389.94886804287927
3065,45.35545744602949
3066,125.42335632613626
3067,83.44456337952936
3068,12.822296802640052
3069,153.31510706866277
3070,576.8389493156286
3071,383.3891458960271
3072,204.61251504507277
3073,931.3650431344863
3074,275.66753696915333
3075,593.4159078955821
3076,600.2221959819664
3077,562.2843009914245
3078,348.28411335073764
3079,391.49157646209824
3080,969.3308242931782
3081,207.6692479085681
3082,187.7934917120621
3083,531.8056832110788
3084,174.60431810821396
3085,171.55203559295077
3086,385.01432334542505
3087,614.2362843543191
3088,76.80069360430718
3089,424.9755607245234
3090,356.128589139842
3091,956.8279254482064
3092,388.86940309959994
3093,332.9663856979626
3094,845.2081001646352
3095,297.79164608568755
3096,572.102563935939
3097,621.4197287414635
3098,141.90799525023894
3099,478.12742672078673
3100,579.3373666293302
3101,372.3569694757392
3102,103.26151157198179
3103,226.8015791775902
3104,84.90564775771809
3105,76.36596418101738
3106,708.7849268375036
3107,584.4604027681872
3108,792.7176716151196
3109,1128.8343118229232
3110,711.1329282915352
3111,486.64581123934727
3112,385.7829679494032
3113,614.2128441029402
3114,90.80480100302671
3115,60.821697898432824
3116,188.21257169730566
3117,233.91204839741374
3118,1119.8375366370626
3119,442.62779412386305
3120,510.9118280044273
3121,220.31925985382205
3122,623.3790961508353
3123,91.5028246555713
3124,110.70661428451311
3125,114.67941935577716
3126,279.22078960638504
3127,2310.6045142325506
3128,8.167223220409513
3129,222.17100951520345
3130,753.0695235903382
3131,582.3053431932659
3132,211.73665075003896
3133,404.01311552665965
3134,165.1406487653257
3135,285.98861270675513
3136,636.1086957787132
3137,186.8370325677469
3138,172.39204272982613
3139,492.8726744411283
3140,320.2904673655111
3141,347.0279552846724
3142,215.8437478469397
3143,42.90504005683988
3144,240.09551340673653
3145,1120.5032407010506
3146,743.2091793615941
3147,506.89312033058036
3148,292.0122393514222
3149,135.52511690936734
3150,1488.2873442092991
3151,881.0920968821791
3152,525.4018667604244
3153,247.03836810179115
3154,433.9792032201167
3155,496.0585121124411
3156,94.66612205941377
3157,520.3123445121571
3158,595.7233793961574
3159,920.6676052831824
3160,588.6481358496897
3161,472.1010492547483
3162,54.34399908089254
3163,159.60566825374235
3164,206.67655802534716
3165,159.8007563936572
3166,195.99410066511876
3167,228.06178038585196
3168,92.90552774018022
3169,734.2495798336449
3170,172.44420167066042
3171,83.81200463356224
3172,154.805912467983
3173,284.0214245209128
3174,368.2653199295359
3175,457.72288045800815
3176,141.3292572783865
3177,1051.4795348027071
3178,406.13043430705915
3179,93.2059422831735
3180,84.11923683520675
3181,86.1176844753361
3182,162.65935415666843
3183,279.2807976363757
3184,24.745847216889782
3185,707.0308089776079
3186,184.87277975522355
3187,298.2130688826653
3188,988.0289683616114
3189,155.41711149363198
3190,194.65938032269753
3191,179.307481898184
3192,39.089894956368134
3193,64.49160367252539
3194,669.9904434881026
3195,319.13974798245937
3196,730.2833121834776
3197,43.61247104434117
3198,482.26928816635075
3199,208.84279685112966
3200,733.3218535978555
3201,897.7629697351192
3202,1131.6484084094022
3203,463.86582603706273
3204,972.3793611543322
3205,102.91388289392123
3206,418.5158977980555
3207,370.23704377506084
3208,65.17216950156677
3209,237.78516336957162
3210,270.2485353541072
3211,274.21737747608336
3212,71.19167504102639
3213,106.2987441469758
3214,409.1723909817537
3215,68.34732904532609
3216,415.5531583248127
3217,43.31202846326745
3218,188.75976849959824
3219,232.44103893358
3220,8.332819212596629
3221,1104.2558456603763
3222,123.80255234102555
3223,86.86164663818718
3224,191.84456077056686
3225,250.37960808832105
3226,703.6369226674275
3227,318.66910024694124
3228,496.8241858114182
3229,181.03432474435792
3230,519.2322173820361
3231,588.1606612620704
3232,595.507724578421
3233,255.5463385322462
3234,216.05632221871446
3235,556.7625330139343
3236,780.8284399098898
3237,69.94678581939763
3238,42.81542754861423
3239,22.284023887587722
3240,57.97248627756962
3241,678.2150958512826
3242,434.0290453062082
3243,639.3878197117539
3244,163.86708322698865
3245,458.58334376321574
3246,118.76482847926619
3247,799.530422400939
3248,678.0214954246424
3249,630.4810686882729
3250,643.1422227027283
3251,498.91047300565225
3252,210.3070517646519
3253,59.04741654390803
3254,322.7948150813446
3255,312.0712605156184
3256,154.9132123885883
3257,269.49719829868803
3258,745.0898385485045
3259,121.54275655999865
3260,31.26647159991549
3261,391.94917581390916
3262,607.0639792434209
3263,484.5821512644004
3264,465.29951091510407
3265,441.8929178435772
3266,56.890732687356575
3267,960.7968292630496
3268,418.9386370242704
3269,183.46209456155063
3270,751.2282613272557
3271,569.1673505134333
3272,282.58575379636864
3273,888.9026870072619
3274,206.8010237419086
3275,273.77298926237046
3276,751.2469023324229
3277,616.4084099714707
3278,1353.620725882068
3279,662.6147142429629
3280,522.6865941546329
3281,397.39541006544346
3282,519.6216563626186
3283,291.60732310217617
3284,341.7318843113921
3285,515.4002880784788
3286,264.4105273516579
3287,155.26344627554883
3288,544.8950406797529
3289,226.80928441940048
3290,740.2144414944459
3291,173.15712397211817
3292,111.83481204090843
3293,86.12764553191796
3294,642.8100740542579
3295,438.4334529817733
3296,252.09858584613895
3297,335.2642623326996
3298,123.64202332204594
3299,594.5728707861467
3300,67.03139466487444
3301,344.1962897970704
3302,569.0750243706976
3303,316.76716415071286
3304,510.9495303351173
3305,416.3339990926716
3306,346.0536658157849
3307,194.21651395249407
3308,79.99859555522228
3309,441.89959242300216
3310,366.0125965533136
3311,181.45731878504617
3312,129.138564367614
3313,166.51190065839228
3314,115.45510014291476
3315,218.57823264957744
3316,137.01255432722107
3317,900.4511432543471
3318,229.35439389018165
3319,540.0010152634454
3320,71.07817502407295
3321,99.12282135980493
3322,388.3636060769275
3323,343.3013608319386
3324,134.0785443824166
3325,894.1473778526572
3326,323.1335854778612
3327,134.475830150002
3328,167.47221815695093
3329,317.5538607888963
3330,74.57024343507565
3331,604.233068527484
3332,50.027759942183195
3333,260.10785213592
3334,255.82259237412052
3335,300.12271673821624
3336,114.5307432622527
3337,58.32146382654995
3338,146.1362209883035
3339,546.6112593589178
3340,469.5831275097721
3341,219.3526967903523
3342,160.10076401362332
3343,355.0874042856146
3344,587.6885992988366
3345,406.8950489667691
3346,423.8295355498571
3347,717.6028109078901
3348,180.93620268394096
3349,218.69446152469067
3350,683.6011985271092
3351,104.88732154877485
3352,999.4847682204033
3353,356.625865212918
3354,229.36570475639525
3355,360.38440534949257
3356,364.5803834264011
3357,121.55752325105013
3358,249.5592360978912
3359,320.66507357250373
3360,245.1713343973676
3361,264.80346603076
3362,457.8623524833711
3363,192.73951691983368
3364,1202.4981850987338
3365,138.18442409948202
3366,212.85600323626073
3367,201.49722337434443
3368,248.26641918492084
3369,36.9994973786937
3370,252.3338593661736
3371,366.00759927160453
3372,507.72464637449093
3373,660.5597584275083
3374,318.95295603958044
3375,189.3816504658907
3376,172.06190421310944
3377,170.55556764735806
3378,182.26953598251438
3379,128.38422501044573
3380,357.28384586332334
3381,776.3127941186934
3382,420.8890176715077
3383,193.90158967561115
3384,269.9462891030151
3385,512.7479722985331
3386,392.2080496548525
3387,108.55884049991366
3388,422.8597996372818
3389,228.63264958745052
3390,111.43428835140234
3391,64.65413303591714
3392,238.0675469565739
3393,417.23463797663413
3394,224.63794282529287
3395,1115.0037233844223
3396,25.641293922743515
3397,175.10621379554118
3398,614.8181544277808
3399,187.07841171476053
3400,454.3797154580842
3401,215.5972008788234
3402,217.8056510648995
3403,70.5895412868733
3404,260.1077656902179
3405,60.887008976245134
3406,178.146289168561
3407,284.79189959328
3408,257.30526358280287
3409,164.12249775232775
3410,384.86790197480286
3411,1031.600717920908
3412,174.97632640289595
3413,269.46418647796617
3414,214.5967785591014
3415,141.01233250087074
3416,1093.7949085893497
3417,442.62573068258035
3418,360.5919161491969
3419,210.14908197891435
3420,83.18342076255185
3421,560.6075460460569
3422,428.41125417722543
3423,48.30422049535371
3424,310.0347264188452
3425,176.73395960862632
3426,526.6582419182088
3427,635.1026713393213
3428,274.1347327929618
3429,287.2497873990115
3430,70.75940363115801
3431,337.25104097692906
3432,385.70673894414995
3433,31.531252174559985
3434,401.2446583529607
3435,450.49381621307043
3436,758.7790999261338
3437,86.10098294672405
3438,235.3353650881164
3439,422.0812875098332
3440,288.11332407913926
3441,164.44441882005407
3442,259.5327128996735
3443,77.92653972839555
3444,122.96501994895387
3445,85.4315737277267
3446,324.63305467453614
3447,276.97489058150575
3448,410.79253970087007
3449,75.3970828387112
3450,319.11037663351766
3451,570.128829468595
3452,376.91311215555976
3453,747.7673962260867
3454,298.8067414503013
3455,719.2078873323953
3456,455.71884570520336
3457,29.125611172887275
3458,121.67763644233898
3459,349.5189408245401
3460,367.4896411688088
3461,111.59926928189284
3462,559.320220124287
3463,251.03532255482682
3464,542.7995465973224
3465,369.95826783995926
3466,424.32369830728953
3467,801.6358223609548
3468,147.86411829372918
3469,1551.3595430156695
3470,443.78421827852554
3471,373.115351703388
3472,157.70089005889346
3473,337.1110785776194
3474,262.3231514753218
3475,54.18128951015072
3476,183.09175410557071
3477,45.689513742656246
3478,734.4946947834411
3479,285.31114808891226
3480,70.60276967274207
3481,533.9584808233609
3482,268.9945699579498
3483,172.13504601958704
3484,60.10202096135253
3485,332.19647451183573
3486,206.34595687810176
3487,63.12694213424432
3488,454.65482691224105
3489,318.64579956406504
3490,263.24072190897743
3491,125.84601193093172
3492,246.47307015331648
3493,974.0744170621601
3494,376.44343142227206
3495,354.31156880809266
3496,528.8114295114599
3497,87.57658118328992
3498,168.12720403356346
3499,217.40058382199106
3500,301.63616450359154
3501,302.6425752522312
3502,312.71577305887604
3503,559.2342042649805
3504,605.3685222184934
3505,498.36841216754004
3506,231.92029134266835
3507,502.27304766605835
3508,312.800206656285
3509,709.1206138026557
3510,387.50942454406123
3511,356.63242291491775
3512,172.78431618401555
3513,228.99584556973477
3514,605.9503511512851
3515,480.37142250304095
3516,599.2375433289002
3517,132.96031233651314
3518,539.2315477044833
3519,657.7902335671394
3520,497.6022298521335
3521,993.9085451032432
3522,414.4945515994245
3523,922.7366442175661
3524,412.52752546999795
3525,532.2668011216847
3526,230.8340618361772
3527,410.03849794158515
3528,609.2939571097086
3529,451.1057499324958
3530,651.4393701432325
3531,265.88896058120616
3532,222.2371717728681
