,Buy_Sell_Samples
2066,3.458110407396561e-05
2067,3.5166332526573695e-05
2068,1.2436398132269536e-05
2069,0.00010520470544084786
2070,0.0004642710015992729
2071,0.0006157238031694266
2072,6.990214405521284e-08
2073,9.138864754828605e-07
2074,0.00011709721479053325
2075,6.802357454534706e-07
2076,7.221139661890623e-06
2077,1.3161977682617504e-05
2078,5.273886429379071e-06
2079,0.00020409635297628028
2080,1.9626346189750527e-06
2081,0.00031432732569103955
2082,0.00046612250590181064
2083,2.3660337923632108e-05
2084,6.275711131935248e-05
2085,0.001315211289760101
2086,0.0032477557066832555
2087,1.8913837301799385e-06
2088,0.009147919615911604
2089,0.003853367997310905
2090,1.4711472524938952e-05
2091,2.8326426425556015e-05
2092,4.538993978393901e-06
2093,0.00015689333813689144
2094,0.3255566620353281
2095,1.1700444766543965e-06
2096,0.0002467391498715337
2097,0.31417330233641994
2098,0.00018359031346163186
2099,4.807747320788145e-05
2100,0.0014991766643360585
2101,2.3133637855777353e-06
2102,0.010045833211982342
2103,1.2519730862641495e-05
2104,3.036603828019732e-07
2105,3.1327578825572e-08
2106,4.15364694858068e-06
2107,3.709093117457651e-05
2108,5.351266025310317e-06
2109,0.009343796793430675
2110,4.1219064133690824e-07
2111,0.6394871142813698
2112,9.104837455124439e-07
2113,4.418792033241395e-07
2114,1.7133700877620467e-05
2115,6.719095036821038e-07
2116,0.04380551127726987
2117,0.003671835745801606
2118,0.0022743097319807
2119,6.844385274661471e-08
2120,1.6922510190263878e-06
2121,3.5349213552608116e-05
2122,5.2730984601362035e-05
2123,8.132283837001584e-05
2124,0.0020668243645750235
2125,0.04713199224310945
2126,6.8890196542078525e-06
2127,1.0144399176260785e-05
2128,0.001542741550733745
2129,1.9971012520877553e-05
2130,2.2137258234487123e-05
2131,0.10054280932467748
2132,4.0483190765005e-07
2133,2.531643810555805e-05
2134,8.77179575650991e-06
2135,1.0599252672361626e-06
2136,3.906235594033479e-07
2137,0.00014033338648139252
2138,2.192906870741466e-05
2139,0.00030937259554704194
2140,0.00020472021263376333
2141,0.004354575476143359
2142,0.001345793457050628
2143,0.005738211790787286
2144,3.103286747277704e-06
2145,0.00759622928438716
2146,1.194422413397354e-06
2147,0.5989094375426849
2148,1.6118132652429152e-06
2149,0.004504488198556089
2150,6.398858121663494e-07
2151,0.1238229780741349
2152,7.422297773283972e-07
2153,0.4535215911787026
2154,0.00015875666410253742
2155,1.0639829539614027e-05
2156,2.936198574299766e-05
2157,4.048786853255513e-05
2158,0.006961585641713377
2159,1.1001847327056755e-05
2160,1.1370116900868454e-05
2161,7.3008672151047306e-06
2162,4.595956278877625e-07
2163,0.011164908498663114
2164,0.00036818874046227757
2165,0.0005614288706427439
2166,0.00035884116460909826
2167,0.0011387897712500875
2168,1.118834494618078e-07
2169,0.0003872767920665758
2170,1.5608280105299408e-06
2171,4.345123125991735e-05
2172,0.0015740264467586013
2173,1.6858715243866242e-06
2174,0.00017574005380826686
2175,1.6441929160069415e-05
2176,0.007902228080149985
2177,2.146274483289772e-05
2178,0.0014092779224592327
2179,3.781082072462778e-05
2180,0.019720446948261555
2181,0.0002863989325041766
2182,0.0008016808541424438
2183,2.8781794001175343e-06
2184,7.00782409312972e-07
2185,0.00031064049691085734
2186,2.0628418315446213e-05
2187,1.9131593169925036e-06
2188,2.059021972531855e-06
2189,0.0010948657049344114
2190,7.578333403433641e-06
2191,0.0006237495814116969
2192,2.329040895769375e-05
2193,3.584747033412865e-05
2194,3.8813900190778096e-05
2195,1.8287434304445468e-05
2196,1.0830863411041078e-05
2197,3.3338358219331376e-06
2198,0.00032709697615669234
2199,1.9350478426371e-05
2200,4.5524946020450175e-05
2201,0.0008454965323110009
2202,0.00022086749427394474
2203,0.00012788528924745774
2204,1.6812856576164752e-07
2205,0.00038875365353640304
2206,0.00038528547642209987
2207,3.7347406471642655e-07
2208,0.00019620506702492478
2209,8.182700599365212e-05
2210,0.00012869386877894295
2211,3.951448810255348e-05
2212,0.13001163036055954
2213,7.755616074939076e-09
2214,0.0001457180169312928
2215,6.305003956195705e-05
2216,0.0019254641744317
2217,0.0002666824858016588
2218,0.0002266774549599418
2219,0.0029784536124157885
2220,1.9317665851399304e-06
2221,6.369407817024465e-05
2222,0.009635596845062721
2223,0.014929156619684004
2224,5.078083598436595e-05
2225,7.6015347487313116e-06
2226,0.0030015208106182966
2227,1.664476414383439e-05
2228,9.075333207611762e-05
2229,1.2730501173960007
2230,5.4572892340326116e-06
2231,0.000377999969109659
2232,0.00011557198177357437
2233,0.00010625974838308139
2234,0.037239494800286765
2235,0.020907216152190725
2236,3.4334646258270575e-06
2237,0.00778966845437536
2238,0.0016170713372044095
2239,0.014053744647190978
2240,3.2654824264889066e-05
2241,9.707597815916035e-05
2242,2.2897955303228235e-07
2243,0.00022056881543184326
2244,0.0009341154614440117
2245,3.760618438122317e-05
2246,1.7614545619744863e-07
2247,0.000250081273006882
2248,0.0005325100381274334
2249,0.0007509080052836428
2250,5.149071316222083e-05
2251,0.00011803407646204155
2252,0.0007788425016279233
2253,5.614349653971239e-05
2254,1.2614139102504566e-05
2255,0.0002104590119006325
2256,6.272322157045241e-06
2257,0.000675719049276137
2258,4.3800766494859175e-06
2259,1.7110921272764717e-05
2260,6.117226951060214e-06
2261,0.00014196809943161297
2262,0.0006102342450649246
2263,0.003205425679732225
2264,0.0034571688872363604
2265,2.45708715562506e-06
2266,3.160004480784572e-06
2267,0.0007455708244567826
2268,0.054537740824695986
2269,1.3017578894606743e-05
2270,0.0038618836289079548
2271,0.00014211919090345625
2272,1.9470999758679104e-05
2273,0.00011059219545787513
2274,0.0005680497439840181
2275,2.621711089605345e-05
2276,0.0031982743660780126
2277,2.238860754223377e-05
2278,8.051999295845764e-05
2279,6.185979166059926e-05
2280,0.00043632485435955454
2281,0.00019223690589517296
2282,0.0004600499125909502
2283,0.005975526831009487
2284,4.298233871720801e-06
2285,2.942201694915635e-07
2286,8.608999779076279e-06
2287,3.086473597967572e-05
2288,5.624681469663549e-07
2289,1.0773403976674263e-06
2290,0.001419467870109802
2291,0.010244958919570482
2292,4.720941231503902e-06
2293,7.655676026382599e-05
2294,4.000830762521678e-06
2295,3.4364782968579496e-05
2296,2.5372124091776995e-06
2297,0.0023052853090482083
2298,0.027219615989195534
2299,0.007727525707717348
2300,0.008471816454142623
2301,0.0012176401361482926
2302,0.00019754941789736723
2303,1.6547380017785285e-05
2304,0.0019763812982528084
2305,1.7811078427136157e-05
2306,3.429891296491979e-05
2307,0.006125285224268965
2308,5.1973690768017695e-05
2309,1.377077923672272e-05
2310,7.632839647559103e-06
2311,0.0010641178360423066
2312,8.075256721468214e-06
2313,0.018460571846952052
2314,0.0004018002030834316
2315,5.451610803649985e-05
2316,0.00028082364229165723
2317,7.6081314533321095e-06
2318,0.00015515720294705175
2319,0.02566678283974551
2320,0.11922077268999
2321,0.011485116186105936
2322,5.095202457952656e-07
2323,0.00012181054892768746
2324,0.0001296633022347833
2325,0.0009155305893329998
2326,1.5491224895360033e-05
2327,0.038758903823222224
2328,7.676844445361083e-07
2329,4.836838906219223e-05
2330,0.009274930386650962
2331,0.00012591308833431335
2332,3.2231136322917585e-05
2333,0.0004488456725579244
2334,2.5164832076472812e-05
2335,5.260894139304809e-06
2336,1.2190289383164247e-05
2337,8.211396637261039e-07
2338,5.2034671087783546e-05
2339,0.000370273809675497
2340,0.00017269498302481754
2341,1.2355501050103803e-05
2342,2.738675216231384e-05
2343,0.0031628341660613615
2344,1.668520972691442e-05
2345,0.00019400493013802707
2346,0.008216909403327342
2347,0.005848161945572992
2348,1.3998626219720627e-05
2349,6.97068977580023e-06
2350,0.00027963435235269407
2351,9.654081370934555e-08
2352,9.612066081957608e-06
2353,2.5318639355993228e-05
2354,3.2955627535283244e-05
2355,1.2008517932474325e-05
2356,2.932786903034775e-06
2357,1.8496922015528813e-06
2358,7.442156961218806e-07
2359,0.004292313523267348
2360,2.3603576981389606e-07
2361,0.01863802358073518
2362,5.132749339210668e-05
2363,3.884867976208004e-06
2364,1.2118625091601703e-05
2365,2.4833096291320182e-06
2366,3.9323122488218625e-06
2367,0.0006995068845446238
2368,0.00021850105921005045
2369,3.1532073379589184e-05
2370,6.091675753653319e-07
2371,2.6213518457426896e-06
2372,4.0801430992348464e-05
2373,6.187944411201268e-05
2374,0.00023736183899883924
2375,0.00023180793191399484
2376,0.00022212219033953458
2377,3.6973440646957244e-06
2378,0.003062832517877405
2379,3.851874234769758e-05
2380,2.4059495441619762e-05
2381,1.466385601657989e-05
2382,0.002012388126774368
2383,0.0001552978063140843
2384,0.0002590792095358252
2385,7.023084587537404e-07
2386,0.003219153108544144
2387,0.00025230827628469214
2388,2.247599309040528e-05
2389,0.010584355458121867
2390,0.4461250873265131
2391,7.324100158676641e-07
2392,0.05184113568666866
2393,9.515983272113795e-06
2394,0.0015411663146073446
2395,3.150944128332395e-05
2396,0.0019551766717408135
2397,2.974279798612462e-05
2398,0.0018062516365236474
2399,0.00013852611438444753
2400,2.9987613077292088e-05
2401,4.137184407999043e-06
2402,2.6264829732658884e-06
2403,4.5949006144307255e-05
2404,0.00011466341795548864
2405,0.015488791046464577
2406,7.867267889947409e-06
2407,4.18918024866439e-06
2408,8.475338757745664e-05
2409,0.001532550315434089
2410,0.0007119454258793179
2411,0.0013502792651819383
2412,0.00031369912239834295
2413,5.460467767235295
2414,6.8741152238903e-06
2415,0.0005730252456430066
2416,3.4189983208937392e-06
2417,1.0253523696094744e-06
2418,0.0002234186320760547
2419,0.0029647958572469975
2420,0.0003140337623756344
2421,9.645072893201256e-06
2422,0.08301467748909556
2423,0.002270917268993998
2424,0.0003869784435541515
2425,0.00030569996309308547
2426,7.926739280804404e-06
2427,0.0023896955065194304
2428,0.0005986701814510078
2429,4.736565653478425e-07
2430,7.677381190334933e-05
2431,0.0004503721624936302
2432,0.00341719922430163
2433,1.2815024019042314e-06
2434,4.3513197114025215e-07
2435,3.941092102216381e-06
2436,7.13880128112129e-05
2437,1.051989487011851e-06
2438,3.659159026236924e-05
2439,5.033535375479234e-06
2440,5.569847959299077e-05
2441,0.0008915219544940388
2442,0.0016385141141845424
2443,2.4417184994520748e-06
2444,6.998636652195467e-06
2445,1.6586607372065118e-05
2446,0.0011645832816613586
2447,0.0007275708432171677
2448,0.0013150817200015942
2449,0.025923412056550497
2450,1.8849874803446403e-05
2451,0.005435941829341232
2452,0.0342998512119734
2453,2.273431728287528e-06
2454,0.00017269174356088684
2455,1.4153909306376578e-06
2456,7.494541093394687e-05
2457,0.003992588237725658
2458,0.0010675391561716786
2459,0.013432656350269953
2460,0.0002493825100722908
2461,0.0004195539748795809
2462,3.943256077534559e-06
2463,1.3033578898106388e-06
2464,0.4366457722430811
2465,0.0004996899044293179
2466,0.00012798469865690955
2467,1.3534351115373196e-08
2468,0.00011261590000666218
2469,3.0767957794806254e-05
2470,2.3147719393733753e-06
2471,2.9888623419234797e-06
2472,2.7217219376539548e-05
2473,0.0032951102249388015
2474,0.0009703906514053159
2475,3.2295694358090924e-06
2476,1.001837393966785e-06
2477,3.387451167915424e-05
2478,2.272253586492244e-06
2479,2.4645502543328778e-05
2480,0.0009349675188579079
2481,0.0001147260139128421
2482,0.0005568975092609532
2483,3.078617566130469e-05
2484,0.0004960909974858606
2485,0.00022190768620989902
2486,0.010372454257929415
2487,1.4940643551338717e-07
2488,2.9568009630606783e-05
2489,0.0035039516461110912
2490,0.001250706972389517
2491,1.173096946910787e-05
2492,1.7750602516269195e-05
2493,5.677231301231552e-05
2494,0.000189325844324706
2495,0.007408139953072398
2496,0.00010043085756195858
2497,1.1782356571104876e-05
2498,6.0248680635840085e-06
2499,0.0015188892721827542
2500,5.06261269745347e-06
2501,1.697309775079035e-05
2502,0.0001303612351965028
2503,3.3211257650947816e-05
2504,0.0017550207366191356
2505,6.830244581213871e-06
2506,2.9293947664169748e-05
2507,1.3195982891990981e-06
2508,0.00018116453908246713
2509,2.993673949277682e-06
2510,0.0010517525130230698
2511,1.770466635000171e-05
2512,0.004083592678069319
2513,0.0040603703907738245
2514,0.00013517553134703426
2515,0.00016792558868422133
2516,0.03937210324867704
2517,9.26251338908394e-06
2518,0.0027031085273138402
2519,6.339828108554829e-05
2520,3.9635952162437e-05
2521,0.007336660101567694
2522,0.00043799142850908394
2523,5.1939219564490665e-05
2524,0.002355310241388095
2525,2.582579377820196e-05
2526,0.007204248917439848
2527,0.004612961287313803
2528,0.0004820179018090132
2529,0.06039043826493208
2530,0.0013900747379172278
2531,0.00013487754894188304
2532,0.0004925135781388235
2533,6.664196545394875e-07
2534,1.840049068344542e-07
2535,0.00024121124440181272
2536,0.014422594663851582
2537,4.889486962772162e-07
2538,0.0006281434234366334
2539,1.2204284149079522e-08
2540,7.971850642941498e-05
2541,1.4137416460948598e-06
2542,3.419221567010005e-05
2543,3.9971164076026395e-06
2544,0.00015643672979176468
2545,8.572181086160564e-06
2546,4.5356499492205644e-05
2547,7.76018234558204e-07
2548,3.5382863971786963e-05
2549,3.900549873087945e-05
2550,0.006871956219410144
2551,1.728081649608127e-05
2552,0.020754756760125753
2553,2.7796179343862653e-05
2554,0.0009239022224488548
2555,1.9973607998934325e-07
2556,3.773128857612971e-05
2557,0.03266812268165121
2558,4.654301729679402e-06
2559,0.00015818821019917528
2560,0.018417062813805743
2561,5.8192835326658966e-05
2562,9.172168448780718e-07
2563,5.517982322453276e-05
2564,0.0004470023608937314
2565,0.0019184198990847695
2566,3.0922661205970096e-07
2567,2.994063478445633e-06
2568,5.961645607251811e-07
2569,6.3762795315299045e-06
2570,0.0004321344848596757
2571,0.005981730349347722
2572,1.5562855583327154e-07
2573,2.1844377721461544e-05
2574,6.03310253378924e-06
2575,5.971567915767054e-08
2576,0.0010806268860113959
2577,0.0014828969341439753
2578,6.988126987656108e-07
2579,4.925215035025608e-07
2580,0.00032081457588036346
2581,0.0002961002544718264
2582,0.06346558817358297
2583,0.006056809720419023
2584,3.942737747585057e-05
2585,0.0006680119335052484
2586,0.000413930138669078
2587,0.0003519739155989114
2588,8.136887608802786e-05
2589,0.00807976240457232
2590,0.0013052571643547045
2591,3.342002770817588e-07
2592,2.5468327182306425e-05
2593,4.95080992437193e-06
2594,4.380941856593621e-06
2595,0.0010926487524181175
2596,0.00018780871885734981
2597,8.721476113008092e-06
2598,1.3117548420449315e-06
2599,3.6135264544612194e-05
2600,0.000841175900613906
2601,0.00013204017949711345
2602,2.5562151428847686e-07
2603,3.844011359811043e-06
2604,3.769382221626418e-05
2605,0.0057735660247715025
2606,1.4469162708512392e-05
2607,3.210122128300616e-05
2608,9.541143599042592e-06
2609,1.785862003364644e-05
2610,0.0008103773235217846
2611,9.140807242659516e-05
2612,1.942867341966418e-05
2613,0.0038088175756042703
2614,8.20767908195554e-05
2615,4.0808999866199364e-05
2616,0.00015452326413931144
2617,6.740046949948927e-08
2618,0.06870284729687473
2619,0.0003018865639782201
2620,0.0020258149757456188
2621,8.938211295014601e-06
2622,0.008650808836974057
2623,0.0011220974224821288
2624,0.0012885894773276693
2625,5.788818742858755e-06
2626,5.448804187511007e-05
2627,0.0032677364829641477
2628,4.294194719822054e-06
2629,1.702592917905469e-05
2630,0.005736127199404891
2631,1.169404468212293e-05
2632,2.0151132295867969e-07
2633,7.30209936002313e-05
2634,0.0013167995841111863
2635,0.00012150735468102335
2636,0.00015832628722205452
2637,4.300535004328076e-05
2638,5.571791488580075e-05
2639,0.00514795240606712
2640,0.0001405273725190541
2641,2.4742695183570514e-06
2642,0.0017180387997015566
2643,6.87460188710346e-05
2644,4.60089134623414e-06
2645,0.001382938917045619
2646,0.0004973458500707244
2647,1.4586222239151494e-06
2648,0.0001464725522836141
2649,0.011200587576476372
2650,6.336920967322839e-05
2651,0.00014312838956842154
2652,0.006217754266317432
2653,3.749774839203418e-06
2654,0.0007385403308174208
2655,1.7089702734702756e-07
2656,1.288503758259802e-05
2657,7.793176990357294e-05
2658,0.0003012661570368408
2659,6.606297422787809e-05
2660,0.007052555824808338
2661,2.3513831916871455e-07
2662,2.4299982053041653e-08
2663,0.00024255061970560385
2664,1.4678105357387213e-06
2665,0.004777790275330319
2666,0.0003669930391422204
2667,2.2638803763579198e-05
2668,0.0005296044806628547
2669,8.809798259971302e-06
2670,0.00027255911242668457
2671,6.551399830329186e-05
2672,7.507967263227286e-05
2673,3.535767430748885e-07
2674,0.00032090384505211253
2675,5.074551044378862e-08
2676,0.0019663369131137213
2677,2.7933948322639263e-06
2678,0.0029888541512018267
2679,0.053354241637072766
2680,3.526649927392744e-05
2681,0.0016441393785998509
2682,0.0028656553741882177
2683,0.0011346093456830676
2684,8.861738177979152e-05
2685,3.61508886036205e-05
2686,0.0007926293265256475
2687,1.3296318531755051e-07
2688,0.0005144706386934039
2689,5.201836212074147e-05
2690,4.175863508765575e-05
2691,2.100335412515797e-05
2692,0.00027885510500938395
2693,6.280279924149192e-07
2694,2.000160931167344
2695,6.799315917803428e-06
2696,6.539538690330082e-07
2697,0.09954644181387207
2698,2.689020911749789e-06
2699,1.4450956324944493e-06
2700,0.0003552940786915049
2701,1.5236500262483311e-06
2702,5.021803588604118e-07
2703,0.0004834151509009927
2704,1.7056612062054331e-06
2705,0.001341017633244641
2706,1.5918787128336332e-05
2707,2.640458224327243e-07
2708,0.000506389720970155
2709,0.0005820782860043343
2710,2.7297702392199497e-05
2711,0.00748116790985753
2712,3.129497716636032e-07
2713,0.00930538588114753
2714,0.0007576347943077128
2715,6.73230018081916e-07
2716,0.0024888229789652924
2717,0.0009505381797601616
2718,7.258663412822898e-05
2719,0.0011412739081490676
2720,5.908751900353769e-05
2721,3.729523668878817e-05
2722,0.0009093428791962373
2723,0.00231988848378223
2724,0.00025241676157071176
2725,2.218242580672201e-06
2726,4.015656434254337e-06
2727,0.05106516935805078
2728,3.792729422998637e-05
2729,0.0022733176586494834
2730,0.00024228788132367167
2731,0.003424493640343135
2732,0.0004684342739797637
2733,0.00018662464121478554
2734,9.008828145079179e-05
2735,3.4406019344362624e-06
2736,0.0004543139426280449
2737,0.0006347348867863073
2738,0.00021965662057031303
2739,1.992019137272024e-05
2740,0.0029671452578880044
2741,3.535775680136151e-06
2742,0.00045363979692576375
2743,2.4714978470632698e-05
2744,2.304126314705693e-05
2745,0.00013766499141317133
2746,0.02757046301738493
2747,8.662049096160298e-05
2748,3.508477172447375e-05
2749,1.7150561483987897e-06
2750,0.001168963826425982
2751,0.00012105421973847131
2752,0.0005385137702143707
2753,0.0006893091386719404
2754,3.408093029832098e-06
2755,0.0002550518931029382
2756,8.33929947717246e-06
2757,0.00035649061176942407
2758,6.750495533701365e-05
2759,0.000607590957517954
2760,9.11017511716101e-06
2761,0.000468646763542495
2762,0.00031632564136242704
2763,0.00011625301775531783
2764,0.002014737714975275
2765,20.523122277123505
2766,2.438915089878821e-06
2767,0.003184527386129044
2768,0.0010334353915155603
2769,0.0018377102179821274
2770,3.8026241425645114e-06
2771,1.776863856761104e-06
2772,2.9964228144341914e-06
2773,9.272202870911517e-06
2774,9.606356874448571e-06
2775,1.861760572273943e-07
2776,0.0007506601854761833
2777,9.040207363749903e-05
2778,0.001118129165803166
2779,0.00795983109397393
2780,0.0007140885130856297
2781,1.8494559573645556e-07
2782,0.0014909991116945167
2783,0.0003222645518598092
2784,2.148689895942427e-08
2785,7.941663282334614e-06
2786,0.00014015261698811627
2787,0.000831181348187487
2788,0.00012174036478083822
2789,0.0003764221811129881
2790,0.0001701480610771423
2791,0.000981109531362423
2792,18.377695858036823
2793,7.78991148869543e-07
2794,3.020787453174738e-06
2795,0.0003891923849421506
2796,4.639184813485822e-06
2797,0.0003199192312990423
2798,5.070624252688663e-06
2799,6.893409595865119e-06
2800,4.848353619460755e-06
2801,1.1984814477699415e-05
2802,3.6102017967168044e-05
2803,0.0018459822348763234
2804,2.2103934504620824e-05
2805,3.4113327509753924e-07
2806,0.0001346959566960051
2807,3.189411287970167e-05
2808,0.0014929559096860114
2809,6.419727094073215e-05
2810,0.0011736429163952354
2811,3.7354447112721505e-07
2812,0.004873694771339931
2813,1.9826489849208524e-06
2814,1.0984954928174612e-05
2815,0.0011151653994485567
2816,3.883104692427733e-06
2817,0.0007896645174017638
2818,0.00023941048498491097
2819,0.00013189311271509928
2820,0.0001445776647244968
2821,0.00027321486350691634
2822,0.00029443617305354775
2823,3.2191485965141545e-05
2824,5.836098899895529e-07
2825,2.981337636149132e-07
2826,5.48015152924491e-05
2827,8.443950729859033e-06
2828,0.0015932361539261167
2829,0.011817343689162957
2830,2.4541121430824337e-06
2831,8.105209898667492e-05
2832,0.0001929147252675399
2833,0.0041413378479544655
2834,1.3297957649265846e-06
2835,6.153913097035612e-05
2836,0.0003162418364889254
2837,0.0001303221997731371
2838,0.24128048081419137
2839,9.210013924233824e-08
2840,0.0029877651880858168
2841,1.6311283864050155e-05
2842,3.0852094485103108e-06
2843,3.968858091740333e-06
2844,0.0003944546059897388
2845,0.002452013311315392
2846,0.0003012028370032781
2847,5.947501370222847e-06
2848,6.003150791328765e-06
2849,0.29614208763314226
2850,0.00948990462007799
2851,4.4081329787563067e-07
2852,0.00030243214448986066
2853,4.11959519698033e-08
2854,0.0002822339138170516
2855,0.012078446573249208
2856,1.905140349373862e-05
2857,5.668058557516043e-05
2858,6.0644011840652276e-05
2859,0.00016882751573944358
2860,3.026848196640979e-05
2861,1.2193974803339867e-05
2862,0.0001809106709224745
2863,0.002173442075712626
2864,0.00014376670215003476
2865,0.00046127934545248984
2866,1.3040395733406643e-05
2867,0.15196633553317296
2868,3.895949951125365e-06
2869,1.966872127463975e-06
2870,0.0008085832148555044
2871,0.003211975213699784
2872,3.7365625145812415e-08
2873,0.00024706050510524356
2874,0.0017264014762424854
2875,1.5870560268041575e-05
2876,4.519873982442181e-06
2877,0.09627787928474185
2878,0.006947675247793378
2879,6.204587356541322e-05
2880,1.5126386756217983e-05
2881,2.640829578131883e-06
2882,0.012072726251452347
2883,1.946295704913877e-05
2884,7.490127777759213e-05
2885,8.041972264192596
2886,0.00010640190759874698
2887,1.1859171386967428e-05
2888,0.00011028680928886683
2889,0.000499249368204231
2890,0.0001334801652070704
2891,0.0006881629028027178
2892,7.22640828861206e-05
2893,0.00022620717622950101
2894,3.9819862620346796e-05
2895,0.00250932043962168
2896,7.249931587326827e-05
2897,0.0018273796199740967
2898,0.004981963874430973
2899,2.700692954605019e-07
2900,0.0004215501326841086
2901,5.687783079556244e-07
2902,1.988122412201686e-07
2903,0.00022406949795299882
2904,0.00048204920809588494
2905,0.005830174431263706
2906,8.006449830108442e-05
2907,1.4640016353643419e-05
2908,2.582730121122976e-07
2909,3.856171574153407e-07
2910,1.504892585943362e-06
2911,1.4976026690165622e-06
2912,3.895625761342402e-06
2913,0.00021987679478655133
2914,0.0003656185716471054
2915,0.003288569702144669
2916,1.1087640133510974e-05
2917,6.327718692954471e-07
2918,0.0013570384780272544
2919,3.3461154855299845e-05
2920,2.011726814746545e-06
2921,0.0031299306882934504
2922,0.0002778221315622094
2923,0.0010008051730855364
2924,0.018534002167862947
2925,6.945975155492132e-05
2926,5.082406548781888e-05
2927,0.005232057384088355
2928,1.3207339052852514e-05
2929,6.308255612671615e-06
2930,1.027260257175596e-06
2931,1.5475683411524847e-05
2932,0.001181169036956198
2933,0.06166457674265426
2934,1.3673697639671922e-05
2935,5.163137403116581e-06
2936,4.63919835969787
2937,7.270339021993099e-05
2938,5.739558125377098e-05
2939,0.002144400009575577
2940,0.0002698891943424065
2941,0.0013127194692653182
2942,3.271006351690468e-07
2943,0.00395828629966619
2944,6.743825528422285e-09
2945,0.0007061185872818483
2946,0.0003432702979522289
2947,0.0006828977760363592
2948,1.1348837249513304e-05
2949,2.7826036993440613e-05
2950,9.923573848287542e-07
2951,0.0002629107134073114
2952,6.875185015061364e-06
2953,3.1490320212040374e-05
2954,0.002673157236342943
2955,3.0681325863348085e-05
2956,1.1306571811531482e-05
2957,8.951085035970825e-06
2958,0.00019951649783938872
2959,0.00034278586077467053
2960,0.06090925196928328
2961,6.658819917026493e-06
2962,0.00020037157812986809
2963,5.828464710560883e-06
2964,1.742392661940349e-06
2965,9.197999326567196e-07
2966,6.678659559112172e-05
2967,8.008847253776526e-05
2968,7.071091974118049e-05
2969,2.797242699869927e-06
2970,1.824690820423001e-06
2971,0.0030064058637267774
2972,0.002045553151266874
2973,3.924674028467081e-06
2974,0.00017126739212165964
2975,0.00011162531588139648
2976,0.00018621599174741232
2977,1.8721749500490858e-06
2978,0.0005121114634928023
2979,0.0009141572966554633
2980,8.031695483620173e-05
2981,0.0006651297452650828
2982,0.013041569709811284
2983,1.628739032128551e-05
2984,1.5870480918783697e-05
2985,0.006215218142212154
2986,0.020516994322992057
2987,1.170327738038558e-06
2988,0.0018343428377507304
2989,0.0015185782135862423
2990,0.0006964933007273513
2991,3.836186586512778e-06
2992,1.605024340605214e-05
2993,4.9404552803988305e-06
2994,0.0006412176380930032
2995,2.2573488627862003e-06
2996,2.9173270102882314e-05
2997,4.144203489350969e-06
2998,0.0038038529527278527
2999,4.054204325910049e-05
3000,8.53116057145403e-06
3001,3.856712092274521e-05
3002,3.9421788672610564e-05
3003,0.001042227072587507
3004,0.00026557175201588563
3005,4.4112292035010277e-05
3006,0.0019782028484552033
3007,0.00027024928918011586
3008,0.0004466739564360328
3009,4.1172506143261973e-08
3010,2.995807237585723e-07
3011,5.650179565494789e-06
3012,4.64502109603607e-06
3013,0.0003530853440518325
3014,1.744305044534504e-05
3015,9.527508182851579e-06
3016,1.582115323639683e-05
3017,0.00018893184129940393
3018,1.3463731598419847e-05
3019,0.0003499096160270926
3020,6.88238299617281e-07
3021,7.667310402582557e-05
3022,0.0002964786008010457
3023,0.0005264414818098608
3024,3.0320163692188363e-07
3025,0.0030393880212245756
3026,2.1770675663198123e-06
3027,9.918079734496692
3028,2.264343624773471e-05
3029,1.3108590032755096e-06
3030,0.006543679513902787
3031,1.3609045081365612e-05
3032,0.00032181542452955683
3033,2.357427737166568e-06
3034,0.00011410539144387335
3035,0.0008729319771648839
3036,0.0019887259739868254
3037,2.918065188971975e-05
3038,0.15242963342046842
3039,8.57090942020363e-06
3040,3.6853098200093565e-06
3041,6.840035330577576e-06
3042,1.3018236499403574e-05
3043,0.00224978502644682
3044,0.0027601122257673526
3045,0.0007745105509530664
3046,0.013170380290654145
3047,0.0005038102041822641
3048,0.0013193160813988513
3049,0.0001376348528592764
3050,0.005132577453170093
3051,0.027066588118587927
3052,0.24264808407444802
3053,2.9762504515302007e-07
3054,0.0002770578586861641
3055,1.4874546834695207e-06
3056,0.005686116413649026
3057,0.0022237826107416726
3058,0.0004332593582932346
3059,4.4384733735883955e-06
3060,0.014708682165313134
3061,9.226572038476718e-05
3062,0.0006149594478211275
3063,6.343371519165281e-07
3064,0.0003994642006357419
3065,0.00014848354789337505
3066,1.9905148056037607e-05
3067,2.79727291701658e-05
3068,0.0015399096471388712
3069,2.0065412148714112e-05
3070,0.033783131633747125
3071,0.018840250583154108
3072,1.2029306921950574e-06
3073,0.0004976722018508085
3074,0.00010794104202467796
3075,6.445652972283567e-05
3076,0.00047396165548579337
3077,2.599269888561819e-06
3078,1.7366810964097262e-06
3079,0.00015767162278237774
3080,1.047462794576611e-05
3081,3.1002217612236504e-05
3082,0.005694994198090574
3083,0.00047753342461364647
3084,6.1950940142454836e-06
3085,0.010050933415579557
3086,0.00415039171989147
3087,0.00017994371217939633
3088,3.547191844781802e-05
3089,7.4757717747218135e-06
3090,9.04141016008625e-06
3091,0.00020007168052815454
3092,4.021116821987746e-05
3093,2.63359481193295e-07
3094,6.399803212547002e-05
3095,0.0007010205125451515
3096,2.1706489985616316e-06
3097,0.0004178327703012116
3098,0.01697178889953442
3099,0.0001739245577611481
