,Eth_price
2261,221.46809592228396
2262,304.48989823060185
2263,202.57638650857274
2264,97.90394616085534
2265,42.334070329499596
2266,273.04730460333
2267,433.4841954381941
2268,182.86741442695006
2269,307.72558703247387
2270,802.179587295776
2271,14.87698436837623
2272,365.60333692850037
2273,356.6599006269527
2274,409.96858825723723
2275,131.49115404313872
2276,72.93094917770918
2277,350.81463768498145
2278,63.75281059368206
2279,32.67596101434353
2280,426.863225145346
2281,189.15935482666396
2282,449.2922739620622
2283,252.5448704674783
2284,785.2133660904351
2285,177.2348055055488
2286,134.89594807596183
2287,1166.5490958435325
2288,302.4621521909331
2289,452.06173714526875
2290,191.14969378409637
2291,119.67744844642445
2292,286.5351387574168
2293,425.0843583204332
2294,475.05476273242755
2295,71.43688427655609
2296,436.54860405187384
2297,182.05302941878674
2298,519.4986056125733
2299,447.1815608452837
2300,358.1235630188026
2301,233.30590382989664
2302,322.8823046754433
2303,514.599271297433
2304,336.4900673139417
2305,391.0618171290931
2306,643.2643749686061
2307,48.74585349268178
2308,355.29484417562634
2309,224.96614814032887
2310,342.0681870417236
2311,586.3883105160762
2312,253.3097885076928
2313,255.40034227597766
2314,244.8443170921235
2315,328.1566648523846
2316,598.4523592565822
2317,94.61377318917214
2318,693.156899121008
2319,183.80138510715253
2320,160.46608069538286
2321,412.45325556526234
2322,187.61341152424356
2323,169.39626109857437
2324,313.215574505707
2325,44.93768510758954
2326,40.3852718883482
2327,468.217711035979
2328,448.64461328129295
2329,99.93512023573241
2330,276.3397218844528
2331,215.06386153185179
2332,20.649847524292277
2333,480.425332633173
2334,66.79104953529949
2335,263.70004268844053
2336,538.5881008801942
2337,192.97371597255142
2338,132.5589325916729
2339,288.3768305517673
2340,618.9676998613446
2341,350.83329195249803
2342,29.550860631186605
2343,303.7384880312098
2344,324.17801981650075
2345,298.1322114053802
2346,662.4044883377468
2347,126.77982773026177
2348,93.1261832769157
2349,45.30957699975176
2350,34.2313610683187
2351,216.48819094732053
2352,128.66263004444784
2353,367.0875211640146
2354,550.785369919327
2355,221.92634454204955
2356,147.16320217949365
2357,186.85423559592732
2358,658.7598261499863
2359,120.69299581695414
2360,352.3813134119798
2361,191.2416709290467
2362,138.20352882651153
2363,27.33465324575734
2364,988.1581587928106
2365,482.8120660233242
2366,459.82850337030794
2367,386.07260607507334
2368,16.698798208133883
2369,216.56360745851902
2370,100.40538704621038
2371,118.44925654677738
2372,19.20430222090099
2373,453.5908537618326
2374,183.5984436193492
2375,248.1902329657503
2376,372.00530732876183
2377,407.2665220862733
2378,348.748452810646
2379,72.68397281181625
2380,459.3809158060818
2381,6.164561395044985
2382,80.0711078201752
2383,84.2430385161351
2384,221.42901960167563
2385,127.5988220099551
2386,720.34973243831
2387,371.02622100372
2388,127.65365042467295
2389,645.5682402781932
2390,883.8334972971999
2391,27.894490799128334
2392,353.1267314728099
2393,109.82679369528879
2394,329.16069499104117
2395,542.0002922927819
2396,153.01148698111092
2397,198.83261064539363
2398,193.7893916523941
2399,214.02128408050604
2400,172.94828689504516
2401,82.70772773557117
2402,154.69430238282396
2403,56.08068541185576
2404,297.2736139850267
2405,431.0086368200393
2406,139.77789144856396
2407,752.4286053542816
2408,483.9866881181432
2409,91.04044628475623
2410,1145.0252624547736
2411,209.5853004257567
2412,167.14154210120225
2413,110.72096181351507
2414,128.96758648884503
2415,900.9316326601793
2416,201.05686242690362
2417,106.63007029238531
2418,135.32745642956175
2419,339.50521203861297
2420,223.61892003324832
2421,199.39119060635278
2422,768.6100015157413
2423,359.51025058813985
2424,448.6622753880478
2425,231.26641426470954
2426,607.6366507606882
2427,238.61056263330983
2428,400.8871794504532
2429,35.639237404400426
2430,249.41225700419943
2431,679.946927017465
2432,469.23468436079827
2433,488.33697360256036
2434,292.34118908317004
2435,133.2225249002891
2436,51.976581161635245
2437,180.24736653342032
2438,251.5234092287678
2439,112.98738929705019
2440,246.71175599697682
2441,329.77451040699117
2442,86.66169475485863
2443,523.2581658293857
2444,193.1890728190319
2445,272.595639604421
2446,767.1314550862226
2447,154.6504550093735
2448,544.5132617038163
2449,266.01786312773123
2450,61.82919407320227
2451,284.21334773929385
2452,305.7869101924959
2453,309.12070529870164
2454,131.99158776872954
2455,179.276190692725
2456,676.1720932194376
2457,101.24635749476138
2458,160.81784343211967
2459,172.66949788754002
2460,470.0618324751993
2461,199.42538412141099
2462,583.1439711442351
2463,552.4637913684722
2464,200.08550628718422
2465,481.2631660829643
2466,642.51651900288
2467,194.11960584067745
2468,504.84579120741813
2469,185.1904684204972
2470,255.0690375247796
2471,147.88397688716188
2472,42.38847329598417
2473,33.41642771936538
2474,97.27110546203654
2475,71.47588641200144
2476,105.2395178381733
2477,556.6984973341016
2478,193.79122811847893
2479,11.469255463670986
2480,87.28384091666317
2481,8.749255172580538
2482,33.7396415506451
2483,432.9556255059703
2484,544.1192560953929
2485,165.03400311034767
2486,42.443610951663075
2487,223.666661358004
2488,167.4996196811609
2489,94.88264867734004
2490,618.4087982033577
2491,77.19058091021839
2492,395.6243956448133
2493,210.11058829786424
2494,134.09829971278089
2495,341.93616334218734
2496,82.66944039915934
2497,171.96320345358637
2498,368.4570197618656
2499,214.95219956549195
2500,32.406430332090984
2501,142.45092736016105
2502,797.7876115075665
2503,566.4165476332776
2504,214.49907606581218
2505,250.85562425004522
2506,157.88175193319069
2507,225.98990529207035
2508,216.81803981499377
2509,43.413495069104776
2510,408.13456070012177
2511,195.46044939469562
2512,245.82018174973882
2513,372.02519863655544
2514,754.4011247241219
2515,12.391119400406314
2516,111.20932027989699
2517,854.672802941967
2518,302.21656279682315
2519,444.9065251194991
2520,1858.2944325383728
2521,593.0724671276488
2522,66.4232431415107
2523,244.18099309311688
2524,105.99326462873687
2525,403.2892216044218
2526,26.448050873500385
2527,444.79397081248135
2528,217.90195657480797
2529,396.21017858435425
2530,267.05551379967716
2531,521.8037243339317
2532,17.655809050738203
2533,440.44224590958396
2534,214.4297602024158
2535,277.7372948898643
2536,161.5913133772497
2537,326.4595495902727
2538,19.185479147306253
2539,174.87840784773874
2540,364.9796211797025
2541,19.166368862069156
2542,162.22507503570648
2543,133.9868573549118
2544,727.4281443329871
2545,1012.5903598863089
2546,44.71176547217709
2547,663.4438004840123
2548,299.20695132694385
2549,107.83891720475712
2550,398.45215964665897
2551,919.4792055615447
2552,206.6205575925751
2553,69.53445178410584
2554,505.22634865900886
2555,273.06781788679626
2556,433.3774763139961
2557,164.3660090160556
2558,380.9381022510076
2559,88.17794788864856
2560,288.6307525672733
2561,126.02647598070482
2562,150.49154337640627
2563,834.8619047268969
2564,829.4148116895088
2565,88.12104344428953
2566,68.02985845613954
2567,338.11633145472064
2568,85.30970977189875
2569,173.65100528525628
2570,887.330383002809
2571,553.7804989495756
2572,88.76442934133694
2573,177.06490457031924
2574,224.88349574136032
2575,195.43760618025405
2576,536.3921532326425
2577,198.3497630994847
2578,691.831024252967
2579,210.82269430673958
2580,198.76149925758932
2581,180.46074861680185
2582,189.30179672300673
2583,29.3625991547915
2584,16.485082352618022
2585,1416.4879418545736
2586,148.73617430741498
2587,503.0320708922385
2588,249.34151266368366
2589,456.0092252381046
2590,493.9044206833662
2591,422.2231524661905
2592,714.120893776771
2593,1923.554838440887
2594,427.831404534492
2595,265.2474343756207
2596,261.0650294468396
2597,363.51174660777394
2598,8.65595112071066
2599,336.95839235157104
2600,193.23001370448512
2601,90.87490161017143
2602,569.6799839498996
2603,192.65631581231315
2604,437.36084197758834
2605,206.5001600005397
2606,36.480368136862886
2607,442.6894658260299
2608,796.4035406592218
2609,157.07787600473574
2610,194.9725965413586
2611,320.34806689538294
2612,505.13261180421534
2613,170.95954793791597
2614,182.3409390236119
2615,336.60027365666946
2616,139.08435450890482
2617,670.0736131391764
2618,121.84446796849176
2619,352.771205881201
2620,79.48461607995137
2621,605.3056232321055
2622,91.76672962246433
2623,74.37658024177324
2624,516.3534428346283
2625,72.76013252240965
2626,185.46840931204284
2627,88.08092875919577
2628,58.35346437603983
2629,309.68669109032663
2630,529.3624756006797
2631,277.4851335644196
2632,97.29019497974373
2633,144.90598715307485
2634,88.23312233580164
2635,1222.7857584622063
2636,139.5544110622395
2637,67.49152135783714
2638,230.07633882618023
2639,538.0832642307341
2640,311.057109905517
2641,203.41680868972622
2642,42.04430719668031
2643,218.1612823079935
2644,240.79989078110233
2645,696.2999309715913
2646,109.11768639694412
2647,641.2872648081744
2648,258.5313804159506
2649,56.249846596323465
2650,621.2921261430463
2651,133.01845700024515
2652,353.5455985349352
2653,246.70686739890013
2654,488.43590515087885
2655,118.95994689832523
2656,311.2918534437292
2657,342.20904219617614
2658,651.9142805027635
2659,380.81274092132077
2660,41.852589448694815
2661,50.880992636050955
2662,20.672823601678164
2663,284.6779283633217
2664,9.490921928906388
2665,252.15917247481434
2666,386.11481265627083
2667,378.62624397475116
2668,182.41961683672125
2669,171.05261175777363
2670,138.2678600223426
2671,716.4555712302144
2672,318.2224005906597
2673,20.139336802939727
2674,145.9573275356617
2675,147.58138503526814
2676,62.28899365700053
2677,908.8462075856893
2678,243.7266589596486
2679,52.523656564797115
2680,50.3873266101789
2681,693.2137272847621
2682,525.7624577967459
2683,107.21414082102226
2684,171.0938725667969
2685,391.0013792631971
2686,247.04676749131502
2687,13.498830414783207
2688,164.31033551828554
2689,69.36382309842654
2690,584.8860082817179
2691,646.8978439067826
2692,360.61827777044135
2693,113.23072564998475
2694,402.49101013088807
2695,603.5797503479461
2696,606.1145053304157
2697,80.10851100318642
2698,663.4973957312405
2699,71.02629784401812
2700,101.65720812601494
2701,107.30611392657116
2702,402.17412290824
2703,229.77023331577237
2704,1191.6455368784477
2705,328.5008133846647
2706,206.44245827010295
2707,1055.896672879134
2708,65.14920159456261
2709,1073.9962966309697
2710,248.60191632961389
2711,46.7655803357025
2712,206.7925575623522
2713,41.76814507309463
2714,90.90887332988672
2715,15.1360163993446
2716,346.78065294961607
2717,325.5229677901305
2718,266.5900374579278
2719,29.189836487411004
2720,189.171546339243
2721,313.32919252919316
2722,382.5492802091366
2723,728.2726899954476
2724,433.7562938688229
2725,471.25979586902315
2726,601.9089118746973
2727,54.026862420401436
2728,1054.1193808184141
2729,455.283300202556
2730,280.1939503744621
2731,567.0968892015587
2732,1004.6240198452642
2733,281.19060836604604
2734,370.1831133104241
2735,453.2102969561539
2736,99.13609892168078
2737,274.10913898857007
2738,265.65699563297795
2739,340.67795605961487
2740,92.0099551505764
2741,326.75596024722887
2742,236.3432502323932
2743,189.07250104824152
2744,23.872333194814495
2745,537.8900242802741
2746,220.57874350500185
2747,67.55065767509913
2748,683.3004153831293
2749,257.80578514367994
2750,183.28317523526292
2751,400.4766197191399
2752,93.69900710926889
2753,38.111183018553696
2754,161.67921282187774
2755,82.70059946684549
2756,250.43618885577501
2757,334.1862583055749
2758,262.949776052236
2759,132.63584041436158
2760,413.9023843394479
2761,202.10799996413604
2762,326.3430500908838
2763,207.51077318711359
2764,292.2694645292307
2765,522.3343631301141
2766,277.55773350912193
2767,118.5304652144971
2768,117.50556138881902
2769,458.1463002477251
2770,154.73492000105125
2771,395.4509479947777
2772,81.87137874928311
2773,637.4728382630926
2774,45.088598904300795
2775,365.33945698510246
2776,607.1656171135672
2777,654.5076006096607
2778,176.45111101299102
2779,21.022805514756804
2780,724.5808728311988
2781,474.6869907836319
2782,124.1860646427263
2783,129.43776895564
2784,177.60874768628457
2785,474.88966150979047
2786,172.856024982473
2787,60.39748529607225
2788,79.22553741408915
2789,113.5378735174644
2790,119.99890818713388
2791,186.67761370001307
2792,467.2549717071241
2793,442.13694997988443
2794,118.21540687885994
2795,21.862106221070825
2796,80.37996911963391
2797,231.21308811054445
2798,209.5971931559896
2799,66.26845494571725
2800,223.39679194834764
2801,112.24800339679042
2802,361.40331572615037
2803,542.4910712260997
2804,543.2064994516628
2805,9.24258242079462
2806,399.611513245014
2807,98.59011881672413
2808,382.8856568922944
2809,541.305048831469
2810,305.2967265886156
2811,719.0016479992089
2812,451.2593523117017
2813,86.64694902019801
2814,316.2885462681974
2815,33.21047964778217
2816,148.576336991015
2817,161.15109107674115
2818,492.55512902476767
2819,114.68746021588083
2820,20.30308008472843
2821,379.59853562978464
2822,194.1857467351023
2823,224.04058308804875
2824,338.6201463621291
2825,6.659120346561191
2826,545.3374442643258
2827,266.8129165218529
2828,767.3384459119676
2829,262.59897481215427
2830,656.3305979364593
2831,24.178895974272283
2832,322.3215364763022
2833,109.97986528739067
2834,772.8032587271839
2835,157.97922379645186
2836,55.22586977409055
2837,89.54586058184853
2838,392.9415363212802
2839,383.4040213252522
2840,180.2424506001686
2841,205.2867720639473
2842,259.01536948398865
2843,246.55056332972939
2844,512.1994175930407
2845,249.63624226615568
2846,907.6301021636529
2847,502.6392932732303
2848,115.15753038501816
2849,280.03783627532204
2850,127.18230627536495
2851,267.0186198569204
2852,504.08185305956283
2853,102.52270472126276
2854,268.48434225880305
2855,209.40800889376132
2856,43.62339249911621
2857,83.13028961094278
2858,140.36805787005963
2859,735.8635462619387
2860,229.70865851378707
2861,692.9033723343832
2862,161.70503140753155
2863,653.0291953068003
2864,543.698706927717
2865,142.32853086440417
2866,59.093060568807815
2867,97.36271246811556
2868,1261.4934496841672
2869,189.59601597473892
2870,400.5089525502578
2871,37.38445909772493
2872,132.22608695817976
2873,111.942872858586
2874,248.1207561843461
2875,517.6191227688505
2876,256.5845509176897
2877,355.52232984287883
2878,54.05004767165204
2879,78.31702688003068
2880,80.59438853106595
2881,119.96895740956539
2882,85.31539251051103
2883,50.925348966641884
2884,150.717352204938
2885,247.53904428357612
2886,49.966554793305356
2887,7.9313234647732225
2888,738.6378148054405
2889,433.4322347763156
2890,630.4768725404904
2891,278.64654752180115
2892,350.61009899890996
2893,328.9878071849937
2894,54.730194811322505
2895,12.294611427325213
2896,178.8564997369762
2897,85.00225539824852
2898,28.791733541574708
2899,522.1803209038209
2900,353.4165591223041
2901,316.5009114602229
2902,166.13363920052953
2903,222.21023287372776
2904,382.93199321848414
2905,43.57006742261639
2906,54.35221458083372
2907,124.17839921255813
2908,194.59352701867851
2909,391.8331075191865
2910,394.379122624735
2911,161.8391730593542
2912,162.49150289665567
2913,354.4448592372341
2914,287.3038711114246
2915,173.6117176088091
2916,186.67683806542533
2917,47.354575399736085
2918,124.18047981541194
2919,361.34687233421494
2920,555.611206981864
2921,45.36617373387554
2922,188.75589446112272
2923,642.7793225766857
2924,29.473965723226947
2925,278.9072448220746
2926,505.87757665290997
2927,805.6174763872875
2928,496.19564081046946
2929,162.88350254927317
2930,400.7003430491658
2931,138.20114138158863
2932,159.35143092905906
2933,136.1707795866533
2934,827.5547284181082
2935,199.96588246677823
2936,680.6226784371315
2937,241.82783907573653
2938,349.66133170814084
2939,420.00645458442483
2940,517.5053460438543
2941,7.740728196737016
2942,566.5305119989553
2943,328.92582802395157
2944,73.66177302945965
2945,66.28625697548473
2946,803.2708383415325
2947,96.27494927892444
2948,47.08535155963974
2949,311.660643619419
2950,68.30907985275026
2951,155.66276907247658
2952,32.114991939233526
2953,323.43857660596166
2954,127.49084797796982
2955,262.6116993971412
2956,92.3804813953497
2957,303.25771455460205
2958,110.37882513922604
2959,257.59802054547123
2960,239.7127437816647
2961,96.78232541093948
2962,367.8339309960983
2963,295.4107758716556
2964,62.66446667596322
2965,35.92154229578309
2966,264.2300493396316
2967,196.11713347268622
2968,655.1309552895056
2969,465.5065478598564
2970,125.32124975732616
2971,136.01871205869
2972,431.9961782733791
2973,298.5431324879263
2974,157.43521036131813
2975,65.96571520032857
2976,137.11611881823492
2977,255.96527210264293
2978,549.2126657614989
2979,212.28917495446572
2980,218.49478900105203
2981,21.20383458756189
2982,228.26217911093713
2983,321.67306184585436
2984,7.818842572103899
2985,55.94845357621593
2986,54.676746492989224
2987,50.028606521023264
2988,1572.5302597535183
2989,371.4102931108181
2990,169.42140252397706
2991,12.941550281783199
2992,400.2056461342743
2993,45.905144294693145
2994,577.3926574826769
2995,256.8530722757234
2996,590.7908710533563
2997,242.23225141098703
2998,62.920191825623434
2999,747.8237840281344
3000,660.3156803511022
3001,95.66910000670715
3002,95.18827711032664
3003,59.15247653308004
3004,452.2094480548317
3005,170.56038319194593
3006,19.61384565879716
3007,98.91647979058267
3008,401.83839776822936
3009,84.95189773226302
3010,455.4657953888556
3011,555.3436676338929
3012,561.1553513422961
3013,66.46246531999736
3014,382.91537277392666
3015,73.58957629833836
3016,521.1777568174672
3017,234.08887008579288
3018,95.15394155538687
3019,108.94276317810713
3020,543.1540619181109
3021,24.427274408838635
3022,130.5700900629618
3023,11.733457064959996
3024,146.08308962749416
3025,606.978494192395
3026,353.3174463931863
3027,256.6702024288901
3028,212.1869843200378
3029,88.36204033088083
3030,87.77506399757674
3031,306.9176642538312
3032,846.217838864651
3033,296.0996137376454
3034,332.1779882146212
3035,578.252260747522
3036,551.1736007232469
3037,96.54536764955647
3038,134.2009557685545
3039,81.42930134373219
3040,501.0805671839246
3041,163.43402407616364
3042,113.96241373950468
3043,254.46712887463852
3044,1101.7163253722867
3045,317.9830820945718
3046,36.2518793497132
3047,99.66245997182871
3048,290.7465343269449
3049,368.6621790173437
3050,256.3902841734272
3051,132.51173422795728
3052,182.0587783790972
3053,60.26061870845873
3054,646.8798813510756
3055,31.310970097773605
3056,732.0931508064278
3057,441.6329413684773
3058,281.383642100125
3059,39.702268332365584
3060,137.37749109631906
3061,124.81978392606841
3062,219.1091931688382
3063,325.50993809746024
3064,157.9606992953833
3065,4.842986103706007
3066,71.52086820961102
3067,91.90523988029763
3068,1378.4677674859029
3069,148.540855598511
3070,307.06171982553536
3071,131.55591934472173
3072,327.4287439141406
3073,910.2283846195164
3074,156.07973903646678
3075,192.63505000731465
3076,147.58014119971634
3077,185.36861565422552
3078,93.71254773905109
3079,9.085558800998829
3080,554.6907402404221
3081,331.03293453491284
3082,213.96271220214263
3083,93.84767714354344
3084,274.0626378695653
3085,224.0621047945446
3086,735.860739693135
3087,138.99537879560273
3088,354.41562210164005
3089,28.432677194016232
3090,392.71664214761563
3091,139.39932424252137
3092,101.28768830416453
3093,475.2927541269967
3094,197.06149530629372
3095,129.56261036924394
3096,539.0485427112702
3097,459.403889371373
3098,46.68176469961086
3099,413.73046119937385
3100,18.20555106459411
3101,189.5361819763774
3102,203.3405439013073
3103,203.45281893959697
3104,285.7273915402827
3105,244.48005120084687
3106,321.309615997521
3107,261.8482211774063
3108,152.14609500452528
3109,101.8261417270927
3110,425.2626403232518
3111,7.323478272951877
3112,112.94319819128124
3113,29.648524743267423
3114,281.72460518806514
3115,144.9111226296007
3116,359.33952657214564
3117,144.91236393977763
3118,146.27168493323535
3119,387.9097770017112
3120,229.82302707938544
3121,404.4160373525683
3122,250.2396288610322
3123,143.16929631147582
3124,316.7333234474455
3125,417.0032850273046
3126,178.55451527825434
3127,267.67452036953125
3128,834.3744745260856
3129,663.2262222234522
3130,140.76394007443997
3131,48.42230266378115
3132,190.45959256145596
3133,273.0820854312693
3134,485.339580477208
3135,84.84295253692112
3136,215.6855823607625
3137,282.92038021329796
3138,107.98985667180676
3139,560.4354868261238
3140,121.55613353603619
3141,142.39323144847071
3142,445.1254169240798
3143,552.3697951342009
3144,482.85324150084307
3145,74.28907504354844
3146,310.99982497529163
3147,517.6128229580329
3148,261.3814152507698
3149,238.0576192084638
3150,34.9643083085716
3151,3.665321630926246
3152,85.5925586223645
3153,398.7358013675623
3154,120.03875879061408
3155,201.85432446911216
3156,260.0268874676709
3157,168.09128400865347
3158,428.29874657328884
3159,175.8418842952855
3160,137.64130333333003
3161,142.92232766450056
3162,403.5277011595897
3163,417.2806864103019
3164,342.13565872574134
3165,89.34458207157985
3166,137.5506287478284
3167,411.75776395273226
3168,465.5477888337173
3169,281.29294670944404
3170,203.45258155924918
3171,96.87216552406049
3172,292.4780809621923
3173,71.7204939847689
3174,100.04582405635279
3175,124.01328270505738
3176,106.99966734610348
3177,180.5063671860288
3178,558.9030693640246
3179,428.16862401220715
3180,13.228061571992637
3181,144.69554437173122
3182,278.65392576425575
3183,393.0029838743056
3184,67.80165843606463
3185,90.0191500638468
3186,703.8198858195759
3187,918.2931109665504
3188,116.70186322081814
3189,97.90833136125914
3190,318.424398942164
3191,584.208918165443
3192,254.15255841456877
3193,168.47511395716086
3194,82.86023686751923
3195,118.21054376111735
3196,715.6332300326935
3197,244.1612413352441
3198,540.6741878909374
3199,227.10614221911226
3200,67.60665022385729
3201,593.7794735016593
3202,214.93108613495028
3203,57.94668570783271
3204,291.42698072489384
3205,181.8092846887857
3206,358.5578308673766
3207,270.1963624237823
3208,514.3990350290139
3209,407.4470837199972
3210,149.02082453172622
3211,563.0255659803555
3212,790.0087682359756
3213,250.90194413216702
3214,114.13935339640662
3215,141.76220838906414
3216,107.85656015294002
3217,248.4877932660302
3218,732.9007532933622
3219,34.08811237453089
3220,104.70813648938483
3221,196.4695620868581
3222,156.90010487664756
3223,183.54842540703692
3224,273.0311681920639
3225,342.19456869205044
3226,377.767756739937
3227,131.34745897232034
3228,369.9957978903703
3229,211.22397660826803
3230,200.9873740990068
3231,1261.3984092062499
3232,279.73480684632943
3233,195.73110955903925
3234,179.51081285709301
3235,224.21580251188232
3236,170.71405725425487
3237,727.4618676186379
3238,364.6165338255508
3239,80.3902956062449
3240,44.642040247950916
3241,79.90116944588483
3242,279.74708102498835
3243,54.56033733210175
3244,496.29196651029247
3245,12.346852594610862
3246,128.62411315175243
3247,68.07816713007833
3248,263.2435843362454
3249,1027.3790540850614
3250,717.2284433746394
3251,265.65771340599133
3252,332.6014725141506
3253,132.80931708362195
3254,305.59110301585105
3255,175.54515688487754
3256,189.1223746278891
3257,79.1984768603862
3258,213.53769562781582
3259,105.39428000097911
3260,198.8005484308493
3261,61.504472268488286
3262,583.1205655048009
3263,517.4130716232585
3264,293.952798401537
3265,238.63783684858947
3266,22.823502637306706
3267,658.8442518274052
3268,86.52077375333668
3269,164.61182404842637
3270,492.45551974103125
3271,386.54734588123216
3272,264.9757376752118
3273,209.44323101189622
3274,96.9836331567334
3275,269.45414758283925
3276,267.0015763097727
3277,336.94421447155605
3278,451.00083977296595
3279,421.62183055592976
3280,38.69866524973133
3281,402.7297755245545
3282,193.86093317768635
3283,161.82722154026945
3284,49.64778101982945
3285,338.34525340270653
3286,334.24803507836083
3287,154.80972766528922
3288,197.7604654602687
3289,165.4628783631334
3290,286.1218591473049
3291,645.5727143431109
3292,69.72368957887358
3293,502.4104236342141
3294,275.46139100371295
3295,89.55955490213472
3296,776.9441797699504
3297,290.3143787527681
3298,299.55350182214835
3299,710.8703880948268
3300,812.1335125958421
3301,383.1206365848409
3302,467.1388582255652
3303,81.00193075367305
3304,757.6867551157463
3305,210.5065871153322
3306,81.91672197921628
3307,245.44781224811786
3308,33.948943359782
3309,279.961611467964
3310,112.29458968401825
3311,409.13616079777734
3312,457.89116254623883
3313,370.5044706266062
3314,345.614636931689
3315,183.30681861310995
3316,57.73568936196011
3317,56.19279768416707
3318,45.907947943044604
3319,28.243141179376835
3320,1129.537578086056
3321,296.13495118919684
3322,468.54119915953004
3323,842.0774161828155
3324,13.661353745709244
3325,598.1146689365881
3326,153.40526241971386
3327,179.86753150109305
3328,135.2067870354295
3329,24.867569081394375
3330,123.36715735630342
3331,72.8685104149929
3332,27.06709104940149
3333,276.518589124409
3334,64.44573818480892
3335,252.0312165005555
3336,385.8911690775765
3337,868.8947889831446
3338,208.76277850827418
3339,23.088259401533584
3340,312.1474780345878
3341,72.4603527359175
3342,583.8140515766188
3343,300.68215650182157
3344,161.30956044152305
3345,460.02615502233755
3346,421.7468937231226
3347,289.2490138539944
3348,134.0051332408821
3349,358.8150215818606
3350,1712.9923433072713
3351,248.60089461790713
3352,232.03423660358635
3353,108.9725069892418
3354,214.63964997634284
3355,117.90173728991662
3356,329.6671708818305
3357,233.8799022559299
3358,617.1581601476299
3359,533.1231603306303
3360,196.1847447066628
3361,691.9159747095914
3362,253.9464648070292
3363,671.7245751728977
3364,327.7588058211159
3365,178.9668622784965
3366,409.8144614335275
3367,527.9794998976154
3368,31.883316324315064
3369,545.7233825048181
3370,78.6984591933743
3371,269.0123316028205
3372,392.8558674984496
3373,123.71206344512314
3374,237.63755128292675
3375,96.07545986266037
3376,121.9957461953713
3377,281.7728205343737
3378,148.50900785178814
3379,311.5783511169385
3380,339.2236742426819
3381,79.70393653007916
3382,304.2270814050974
3383,76.90067628357711
3384,458.8390746636577
3385,81.23066962712844
3386,465.22977217299604
3387,41.12105636169269
3388,335.0521331339807
3389,992.1649140097961
3390,149.95410520173155
3391,154.74833325415338
3392,121.57352512374116
3393,606.0771969141423
3394,68.41756481488753
3395,301.4441547553533
3396,155.5608026980894
3397,239.39160960743322
3398,271.5117587219373
3399,376.27883441666876
3400,357.0689577348159
3401,775.941255099486
3402,236.45165132765518
3403,370.1827299115468
3404,233.17544573937536
3405,52.13168816410723
3406,88.24894160722552
3407,245.9576908376878
3408,331.0912579201938
3409,248.10400931379866
3410,65.19001716471179
3411,233.0157471260269
3412,130.84497511282314
3413,299.796672122621
3414,191.11314901736154
3415,41.322451382931256
3416,99.6633422936011
3417,848.0707500025444
3418,903.2191798414452
3419,410.5666114966255
3420,893.1572418545305
3421,119.60188360925574
3422,500.90134594837093
3423,106.34871349224302
3424,109.33825162169629
3425,122.12650723110156
3426,672.7840804870581
3427,818.2612203619105
3428,382.76085430525177
3429,436.3521261379207
3430,808.9944849814768
3431,306.47765090757633
3432,89.39774802406448
3433,125.94262023065967
3434,248.991447615021
3435,22.39637862287283
3436,711.1332538739637
3437,588.8505008972841
3438,824.1755521389955
3439,268.2676214809831
3440,631.8681450723465
3441,51.41476818542188
3442,863.0143934404753
3443,161.8101744517969
3444,282.72718119474547
3445,368.98023227056973
3446,157.4361291699704
3447,422.58346874418066
3448,52.417339337365355
3449,218.4816646415615
3450,295.45947773625227
3451,188.23471878103862
3452,170.54469260122107
3453,148.38151454721574
3454,67.21241461056803
3455,425.63552357542545
3456,186.63402058121312
3457,59.924664356182966
3458,356.13159456029786
3459,52.63114698101026
3460,272.1382985149882
3461,570.4484815257747
3462,476.13155628037845
3463,96.24384560085768
3464,36.02141940762635
3465,318.58958807888774
3466,50.47656056035494
3467,233.9936881216697
3468,316.55085258231463
3469,710.0400127804872
3470,692.0690455355549
3471,524.0322940797498
3472,86.92521658712339
3473,13.673284097877014
3474,79.40298071494165
3475,185.94090391396225
3476,294.4702341005995
3477,286.7953610976135
3478,349.1176913432117
3479,3.4737440030840423
3480,759.178264608227
3481,72.25313341255436
3482,81.18974397368018
3483,16.092839209570876
3484,9.227690800433173
3485,968.5858747347643
3486,11.153152810152353
3487,42.71386735339583
3488,298.5446792888743
3489,393.58686938619445
3490,270.70658453982213
3491,124.77953134241132
3492,121.2627260880426
3493,90.38929108876266
3494,324.45836599636795
3495,350.2469617990412
3496,131.24906301321164
3497,54.62171150191678
3498,452.60550641218583
3499,514.1138432995562
3500,490.9121286049286
3501,203.33750500691676
3502,29.83682390832106
3503,172.84393237274216
3504,165.2835124477157
3505,63.45863963940535
3506,305.0443673614383
3507,733.6297380006902
3508,95.66838413796506
3509,547.1315668619379
3510,700.0579409322792
3511,541.673404227252
3512,247.89895624460667
3513,234.74474649065473
3514,59.57301430678381
3515,20.787559455085212
3516,134.01517584167794
3517,166.79488062653778
3518,300.8344348842175
3519,299.6667294690097
3520,1077.1421257893621
3521,158.8098960070644
3522,402.00279288191473
3523,291.3120846544365
3524,353.7748852632624
3525,376.8065028193508
3526,223.7133843346323
3527,27.14316355828789
3528,47.34105708027741
3529,39.45450964423703
3530,244.7436907048151
3531,650.7868855526008
3532,516.411554627525
3533,137.4262576059469
3534,152.19611705229917
3535,456.0554654502909
3536,418.9144313330088
